,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Ransom.Cerber-40721bbffae81cd079ea8084ff8a6ec9ede27cecde616e89fa6f81039ace48a2,T11,725,8C8,28F,797,D56,CB6,520,FB8,972,82B,2DB,75E,904,162,54C,13D,0B4,A0C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-409f1a87de06fcc8a3b3e76b949d071d8c7dff83904928980a0aff9d8f18da9c,T15,A24,94C,3C6,9C5,263,847,470,CAD,533,83F,5FB,A5E,E04,291,59E,272,4B8,D4C,9AE,38F,9D3,5BC,6A8,3.0
Ransom.Cerber-41efc9d0ea330bca86e59788e4d83a5fb56decf97075f5a109b6ce908a1b34d9,T11,E64,6CC,28F,B87,C62,C72,560,FB9,932,42B,AFA,70E,A04,051,55E,17D,438,948,E79,7BF,583,5E8,FE4,3.0
Ransom.Cerber-437ab510ca65a557a67852689b3c47b37b5de267ed83dfe830addf240fb6c5b2,T1D,C24,A4C,3C6,9C5,263,847,470,CAD,933,83F,5FB,A5E,E04,291,59E,272,478,D4C,9AE,38F,9D3,5BC,6A8,3.0
Ransom.Cerber-44adf4d697d7a49083f9cf7e3fae850f384c159cd3619af600812853b2de1358,T18,C94,D44,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-46054b5a9e8f5ed2c1b706250d17ade64d7d3fc5a1a5130dd86279d4d7a3d538,T11,F24,908,2C6,9D5,653,44B,131,CBC,933,83B,2AF,AAD,D04,2A1,58D,276,0B4,E4C,8AF,79F,DD3,5BC,69C,3.0
Ransom.Cerber-46b642e12fd4e4a8485456f7c5bd6cb95b41c39f23d5b8169a5f7afeb2b04495,T1E,B64,37C,3C6,985,1A3,847,471,C9D,972,83F,5F7,A4B,E04,3A2,9CE,232,8B8,98D,56E,78F,6C3,57C,6B4,3.0
Ransom.Cerber-46cdeb7db4aa73971c33cbe53a0fcf5d1ff24db895a8788c8cb1662d42bbee4d,T15,3D4,7C8,28F,797,D52,CB6,520,FB8,932,82B,2DB,79E,904,161,54C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-47ecb4fddf646fb954b1a7cd4dac8d38b4a898e0dd9ba00d188aaf41e5e8b62d,T18,494,D34,28F,BD7,D52,C76,021,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,D7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-49f71c197947bf67c08d25774a1790a3851d7769acbe968be20253725a95402b,T1F,2E4,BD8,3CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-4a6ef50650442729948e52b4f4e3b78f95d6fb27703ed05510ec80a5815f1cf4,T1E,5D4,9A8,2CF,787,C52,C76,421,FB9,832,82B,5E6,B4E,A04,251,58D,13E,478,94D,D7A,6BF,6C3,1E8,FE4,3.0
Ransom.Cerber-4b557f9725d020de3366f4497d16340f29c60d479eb8f85513b3b46b4bd60b0f,T1B,BA4,7B8,28F,797,D52,CB6,520,FB8,972,82B,2DB,75E,904,261,54C,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-4b91bc40698fa3534cd189ec2059f948b9f6f6dcaeb7fe9f42a05002d414c522,T14,4D4,7A8,28F,797,D56,CB6,520,FB8,932,42B,6DB,79D,904,261,48C,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-4c1a63d7fc137f52f0dea61fcf51264ad1fd9d478009e36dbd2f9db46e84ae03,T1C,804,5A8,2C6,9D5,253,44B,131,CBD,573,C3A,2AF,AAE,D04,3A1,58D,222,0F4,E4D,8AE,78F,DE7,5BC,59C,3.0
Ransom.Cerber-4d2044d8d7ea5c1444dc487536a26beb3139d33edbb2b8db9207a59c889fc375,T1F,0A4,A34,28F,BC7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,54D,27D,0B4,90C,C7A,67E,9D2,4F8,FD8,3.0
Ransom.Cerber-4d2f6e046f64e2595c775fde2a8fef77bbd06e2e041c40ed0913c394af104bb9,T15,5A4,7A8,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,75D,904,261,54C,17D,0B4,A48,D3A,77F,AC2,4F8,FD9,3.0
Ransom.Cerber-4d4e46ca933b4a868310aa360948adaa74014a5755b25fd82b3e691f55e0a1ec,T12,0A4,BD8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,078,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-4d86b8a962bad2640be3fd26036ee0baa6b61d699f329c2814ddd38bd8c07ed5,T1E,B04,078,2C6,9D1,253,44B,131,8BD,673,C3A,2BF,AAE,D04,3A1,58D,222,0F4,E4D,4AE,79F,DE7,5BC,19C,3.0
Ransom.Cerber-4e3749a67d9d984b49c0f8c2ecb6b69ec9fabf104b2770204ed3869cf801e4bb,T1A,234,08C,7C6,991,593,84B,471,C99,972,83F,6F7,A0B,E08,3A2,5CE,233,878,98E,56E,78F,1C3,57C,6B4,3.0
Ransom.Cerber-4f3ca65a95c5cad61b7a6085872df37df38d990b30acffd7a58082c22bb8dc83,T1F,274,D4C,3C6,9D5,553,80B,471,CAD,972,83F,5FB,E5A,E04,3A1,5CE,232,4B8,98D,5AE,38F,9C3,57C,2A8,3.0
Ransom.Cerber-4fcee370b220e1cd482ed281322b844c58b71016ffcd4e8b7767ac355d96620f,T1C,B44,728,2CB,6C6,A53,857,131,EB8,532,83B,1EB,BAD,D04,291,58D,239,0B4,94D,86E,76F,9D3,0FC,BDD,3.0
Ransom.Cerber-5162b1fa6e9a98024552244cf12cd9c991b69f39c91c339740a30d25f928a0a8,T15,615,7B8,28F,797,D56,CB6,520,FB8,972,82B,2DB,75E,904,261,54C,13D,0B4,A0C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-5174f077897dfb0c9e5caeadb10408d0a9617229767645d64775996d4dd11da0,T13,B82,F3C,9C3,2C6,391,059,971,4AA,0A1,4F9,3A7,F4B,6CC,11F,BA4,331,1FE,D5B,08F,BE5,386,9EA,365,3.0
Ransom.Cerber-51ffbca8efdb0873c1a31b8de0d3272109aebbf1337e3d9aa136b42505ddaf33,T12,3A4,A34,28F,BC7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,54D,27D,0B4,90C,C7A,77E,992,4F8,FD8,3.0
Ransom.Cerber-52726e60b7d2fa28aab3a7ac849354cc3910eef5f8c39ad47bc04402bb2c7073,T12,864,AEC,2CF,B9B,C22,CB2,460,FB9,931,42B,AEA,74E,504,051,59E,13D,478,948,E79,7BF,583,5E8,FE4,3.0
Ransom.Cerber-5452aa495a027445ae1c0f0dbd1f46c254f54e53ea673c0623afbe7e176511e5,T16,A15,588,28F,797,D16,CB6,520,FB8,935,42B,6DB,79D,904,261,48C,13D,0B4,A4C,E39,77E,AC2,4EC,FDA,3.0
Ransom.Cerber-57a368dd7d5b1c214d875d361ee5208902a24b55851a09fc5d48e3cca0427916,T1D,6C4,D44,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,67E,9D2,4F8,FD9,3.0
Ransom.Cerber-5855d6b239620e53c8c60acee3d0960b84fbb75f2f9b20b2ccf721a8fc5a88a2,T1E,754,D4C,3CA,995,593,847,471,C9A,972,83F,AF7,A0B,E04,361,9CE,232,47C,98E,56E,78F,6C3,57C,2B4,3.0
Ransom.Cerber-5881bbccf84a44db10e4c5f224457f2e3fd4c223aef9ed965da2f8e96c797ad1,T17,7E4,7D4,28F,BD7,D62,CB6,521,FB8,932,82B,2EA,75E,904,161,54D,17D,074,A08,C3A,77F,AC6,4F8,FD8,3.0
Ransom.Cerber-58e2b2260377d7b7a9b361e65fb4d1af2fabb093151531b69fa78bc4ef6c2726,T1D,444,53C,7CA,591,996,05E,232,C59,971,83E,3F6,E4A,D09,361,48D,23E,8BC,D4D,86E,74F,AC3,9FC,2E4,3.0
Ransom.Cerber-5991fe14dbdb366499d97d133ae891f82afddf013ab3e58cf4ab889caef5a6f5,T15,E35,A34,28F,BD3,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,54D,27D,0B4,90C,C7A,77E,992,4F8,FD8,3.0
Ransom.Cerber-5a49d30da795301070d46cec05eaf408670e2b361e886d475ebcf37b1541424f,T13,924,B58,3C6,DC6,663,847,470,CAD,933,83F,5FB,A5E,D04,291,58E,271,4B8,D4C,9AE,78F,9C3,5BC,6A8,3.0
Ransom.Cerber-5abc5c05116cbdb04b6dfa385d47c2df5cd66bf5f97a72498f8726b52ce383c1,T11,524,94C,3C6,9C5,263,847,470,CAD,933,83F,9FB,A5E,E04,291,59E,272,478,D4C,9AE,38F,9D3,5BC,5A8,3.0
Ransom.Cerber-5c0d2ec74a0dd9b715c4b3079880ced92539e7174dd4298e192f7b8f732f060b,T17,2D4,7B8,28F,7C7,D52,CB6,530,FB8,972,82B,2DA,75E,904,262,54D,17D,0B4,90C,D3A,77E,AC2,4E8,FD9,3.0
Ransom.Cerber-5c0f354bca22f9a97a384549826b18039bd7863fb3dedd45cd48d4f3ea592d5f,T19,644,E7C,3C6,991,593,84B,471,C9A,972,83F,6F7,A4B,E04,3A1,5CE,233,4B8,98E,56E,78F,6C3,57C,2B4,3.0
Ransom.Cerber-5c9fa86c5bd0903c9e8b07d5e68080ede0ca1ff008ba37fa0a957a838800d7aa,T1D,384,F28,28F,BC7,D12,C72,460,FB9,532,83B,5EA,B5E,904,191,59D,23D,078,94C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-5cd37c4a72fe298066c5706e9f505dc901ce0a911f3320bc16851c1ece206424,T12,334,6A8,28F,797,D52,CB6,520,FB8,932,82B,2EB,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-5db6eaaae175e9bc60593db04f77a4039ceef371bec1b6ded02c5d3045ad769c,T12,4A4,D18,38F,78B,D22,C72,461,FB9,932,82B,6E6,70E,A04,051,59E,17D,478,948,E79,3BF,583,5F8,FE4,3.0
Ransom.Cerber-5ea7d4dbf20ec48741c4d1f6781fa05ca6d418c017955f14de22e1d41713e168,T13,904,41C,3C5,CD5,213,847,471,C6D,533,93F,AFB,A5E,E04,2A0,58E,232,4B8,D4D,9AE,38F,997,5BC,6A8,3.0
Ransom.Cerber-5ea824ab4d482945ea5b2f0fff675fea28f0a1df0671f866869b64191977e2e7,T14,A94,039,28F,7CB,D16,C7A,220,F79,872,92B,1D6,79D,900,290,49E,1BD,0F4,44D,D7E,27E,AC2,1E8,FD9,3.0
Ransom.Cerber-6031a71b5885ecc14ce23222ce7ca90cf92141ec41a9ff2d69c3e6668dbda3eb,T1F,ED4,D34,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,90C,D7A,77E,992,4F8,FD9,3.0
Ransom.Cerber-60ae5c82068291a510f21babc80df311c9cbc746f7bf3d6784ca631654557a72,T1D,F24,94C,3C6,9C5,263,847,470,CAD,933,83F,9FB,A5E,E04,191,59E,272,478,D4C,9AE,38F,9D3,5BC,6A8,3.0
Ransom.Cerber-614e8563259eda8b46541fde9ddde9a2db4ef011d1d52d750bea528100c51c0d,T1F,234,B6C,3C6,9C6,663,847,470,CAD,533,83F,5FB,A5E,E04,291,58E,272,478,D4C,9AE,78F,9C3,5BC,6A8,3.0
Ransom.Cerber-6299fd951861706bb974e213064371c5fb18a692adfe72c3835e33afa64d113e,T18,014,2AC,3CB,98A,573,C43,560,CAD,932,52F,AFB,A0E,A04,051,69E,276,43C,D4D,A7D,3DB,583,5F8,AE4,3.0
Ransom.Cerber-62a8d29592e4fb515b3f2d3f0096f440a449839ce7ea70abef556175f4bfc09b,T1E,794,058,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,291,58D,23D,078,94C,D7A,27F,982,5F8,FD8,3.0
Ransom.Cerber-6308edeb06674e1e2733a90b748cc152940bcb8527eaf9d651399ae47aa72467,T1D,9E4,7C8,28F,797,D52,CB6,520,FB8,932,82B,2DB,75E,904,261,54D,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-63c3ff420f9f88e1e1f59825068046626b0565d1cefebbb3d9544d05fbbb2aca,T15,E84,168,28F,BC7,D12,C72,460,FB9,932,83B,5EA,B5E,904,151,59D,23D,078,94C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-63e1e914f73ccc3e17fdd10d72d0d9d09e5b9cd8e9174ba0f3d106b64817f9ee,T16,A84,388,2CF,BC7,D12,C66,460,F79,932,83B,9EA,B5E,904,251,58D,23D,0B4,94C,E79,27F,983,4E8,FD9,3.0
Ransom.Cerber-63f8e76286d6c717d6825f025d50ec73c9f19a3174b285c2bf3639919719eda7,T13,5C4,D44,28F,BD7,D12,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,D7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-64a1824c5f383a6c14ae077abfcb554076be9bf7528d2c01908ce38c555844ea,T1A,614,82C,3C6,9C5,213,847,471,CAD,533,83F,6FB,A5E,E04,291,59E,232,4B8,D4D,9AE,38F,9D3,5BC,6A8,3.0
Ransom.Cerber-6538e14b46deb92b5754c058443895f5f6eaa92e71a9e333db55fcb725873bc6,T17,CC4,C24,28F,7C7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,49D,27D,0B4,90C,C7A,67E,9D2,4F8,FD8,3.0
Ransom.Cerber-6558fa567ab8290e98218b0b2587b7dc6240856bff1f9172d1083c5f5b756402,T10,F84,C34,28F,BD7,D52,C76,121,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,77E,992,4F8,FD9,3.0
Ransom.Cerber-662c0e2d2b07b70b7fe33e36b6356eb5d6ee8d2a8681866d2c4d58427e7ef35c,T10,A93,CE8,2C5,9D4,213,40B,131,CBD,672,D3A,2BB,BAE,E04,3A1,49D,226,4F5,E0D,4AE,74F,EE7,53D,29D,3.0
Ransom.Cerber-66bb40a604ca110d2902b37de6163768ee1fcb7dc4e7030e4e40d9e59136ac26,T13,A05,7A8,28F,7D7,D52,CBA,520,FB8,932,82B,2DA,75E,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-6766e89ade15b8ddd781692f507cd765a19187bf7fd3e87e0568db0b7739b131,T18,D54,798,28F,797,D62,CB6,520,FB8,932,82B,2DB,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-67f02b6cd71ec541269f0803aafb4dcc3f3d826b5dad85fdec544e853435209a,T1A,A34,A5C,3C6,9C6,523,847,470,CAD,932,83F,5FB,A5E,E04,291,58E,236,478,D4C,9AE,79F,9C3,5BC,6E8,3.0
Ransom.Cerber-67fad2e9cee92afd3c252e626dbf7c439527a682e16c649b8c5b885fdd863d24,T17,344,C58,3C6,9C6,523,847,470,CBD,932,83F,6FB,A5E,E04,291,59E,235,478,D4C,9AE,39F,9C3,5BC,6E8,3.0
Ransom.Cerber-687c438d43d0fae1b696724d3e091edcfe1ae6dd1e5e077c9fbc5c059c418526,T16,EF3,098,3C7,AD6,563,48A,130,DBC,A32,83E,2EB,69D,904,261,54D,275,4B4,E4C,87E,79F,AC7,4FC,ADC,3.0
Ransom.Cerber-68a03b438406bda81245a16aadf82e0a8f9d36d43298edbd94aaa4ddad7abbdf,T17,414,51C,3C6,CD5,213,847,471,C6D,533,83F,AFB,A5E,E04,291,58E,232,4B8,D4D,9AE,38F,997,5BC,6A8,3.0
Ransom.Cerber-68a1203a5f27b3087fde61ea64c71316e45a3c46f78208700f9e43ccf3a2489e,T1F,0A4,BF8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,051,59E,13D,478,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-6990f2b1a99dcebcd1010cd96adbdbd6d533fafca7450f0a797c89081c179869,T1F,494,798,28F,797,D52,CB6,520,FB8,932,83B,2DA,75E,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-69c06ffa701d27199946b6ecf709eefaac9ac8af6b8843f0a4816b5db7c548d2,T1E,014,D38,2CB,7D6,952,8A6,130,EBC,932,83B,2EB,75D,904,261,55C,179,0B4,E4C,D3A,7AF,9C2,4FC,FD9,3.0
Ransom.Cerber-69fe3ef1a1291867ab3a2ee96c1603923f1ec957a83d207f3fe37358a4084473,T1C,524,708,2C6,AC6,653,44B,131,DBC,972,83B,2AB,BAD,D04,2A1,58D,275,0B4,D4C,8AE,75F,DD3,4FC,ADC,3.0
Ransom.Cerber-6ae5a2d6940de8040407189bff5f0459ba3d2d7d8b07e09ef485e1509deb16e2,T1B,414,72C,3C6,8D5,223,847,570,C6D,933,93F,9FB,A5E,E04,290,58E,232,4B8,D4D,9AE,38F,9D7,57C,6A8,3.0
Ransom.Cerber-6bcdcaeb79bab96d41ff060250a8ee96794210dd60afbc0d05e4e284a7c3e39c,T15,E24,9F8,2C6,9D5,653,44B,131,CBC,973,C3B,2AF,AAD,D04,2A1,58D,276,0B4,E4C,8AE,79F,DD3,4BC,69C,3.0
Ransom.Cerber-6bde0b0098b513cd629d8b1180d629325659bf47589bca42f862556c44622c3c,T11,A84,D44,28F,BD7,D52,C76,021,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,D7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-6ca7c30b88512817976f3472c01a1cdcfaefd7cfd6dd0069b64a69a48e887a18,T17,314,818,2C6,AC6,653,44B,131,CBC,973,83B,2AB,BAE,D04,2A1,58D,275,4B4,D4C,4AF,75F,ED3,4BC,69C,3.0
Ransom.Cerber-6cb14b0c41b22f18e90c37bac41fc8b7aa32ba502e54dce9f8f7c9de284d9239,T10,F14,60C,3C5,9D5,213,847,471,CAD,533,83F,AFB,A5E,E04,291,58E,232,0B8,D4D,9AE,38F,9D7,5BC,6A8,3.0
Ransom.Cerber-6d30177d50ca0b2829dc3a9e87a2408bdf560d671c8e50e226dfbc3a01ccb9b9,T13,805,7C8,28F,797,D52,CB6,520,FB8,972,82B,2DB,75E,904,261,54C,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-6dd277484d337ebb059dcb696f9dd612cb6b916011993b027826d6aec3dd8c7d,T17,824,A5C,3C6,9C5,263,847,470,CAD,933,83F,9FB,A5E,E04,191,59E,272,478,D4C,9AE,78F,9C3,5BC,6A8,3.0
Ransom.Cerber-702b73a093b4048ec2828f3da6e13a9dac9e5cbdf0d1364cc3d66b255fec3a9e,T1F,D14,71C,3C6,CD5,213,847,471,C6D,533,83F,AFB,A5E,E04,291,58E,232,4B8,D4D,9AE,38F,997,5BC,6A8,3.0
Ransom.Cerber-707d361c5b0a8b68a12d6d27085de9693b450e4f8c665a112a223179e30374c7,T1E,154,534,2CB,BD6,A53,866,131,EB8,532,83B,1EB,B9D,904,291,48D,239,0B4,D4C,87E,76F,9D3,4FC,BD9,3.0
Ransom.Cerber-70e9fba04a045fcdc8a022ba0f441f1a55f6c01930a21e9b1279930c1f170e5f,T19,D24,96C,3C6,9C5,263,847,471,CAD,533,83F,9FB,A5E,E04,291,59E,232,4B8,D4C,9AE,38F,9D3,5BC,5A8,3.0
Ransom.Cerber-7133f6afb9b09117c80d230f5933a4d7bbffea7b8c76430ef73ddca5c1ec79a5,T17,474,038,28F,BC7,D12,C66,060,FB9,532,83B,5EA,B5E,904,191,59D,23D,078,94C,D79,2BF,983,5F8,FE8,3.0
Ransom.Cerber-72eb356cb01991cdcb523443e975a9ea6ba1225454e6592cae380b8f1e9f0e3b,T17,0E4,478,28F,797,D16,CBA,420,FB8,936,42B,6DA,79D,904,261,48D,13D,0B4,A4C,D39,77F,9C2,4EC,FDA,3.0
Ransom.Cerber-7491ae62963166ce73a69f46d75eac0217c10ca4d7466f511266e7cb40362ad6,T16,FC4,388,28F,BC7,D12,C76,420,FB9,932,83B,5EA,B5E,904,251,58D,23D,078,94C,D79,67F,983,5E8,FE8,3.0
Ransom.Cerber-74b82f686bc4b738adcae98a49a358e7c6109025cd14c9ef8eca346407c909c8,T17,594,AE8,3CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-7693e5dc03795ce68aae527c0d66b2dfb36cab6a95c9293542b9a1ab1f5fadd0,T12,E15,8F8,28F,B87,D22,C72,560,FBD,932,42B,AEA,70E,A04,051,55E,17D,438,948,E79,7BF,583,5F8,FE4,3.0
Ransom.Cerber-7743b6beefd95c5193ed3b7f5d2e238952b5356c3d5411a3a327d3203fe9813e,T16,BF4,BC8,3CF,78B,D22,CB2,460,FB9,932,42B,AEA,70E,504,051,59E,13D,478,948,E79,7BF,583,5E8,FE5,3.0
Ransom.Cerber-78a6544f7465ecbef7efe6cf1e1ceaa6ed425ab95643c046a4ec8f5309f36125,T1C,134,A4C,3C6,9C6,563,847,470,CAD,932,83F,5FB,A5E,E04,291,59E,232,478,D4C,9AE,78F,9C3,5BC,6E8,3.0
Ransom.Cerber-78f0b574e85090c58688294539eb42be859211e6ad21c0b7118c05681aeb927d,T17,0E4,058,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,151,58D,23D,078,94C,D7A,2BF,983,5E8,FE8,3.0
Ransom.Cerber-791a7c24e636235ec613762e87033bbdc62339e3d4b308f9768ce4a5a13a9a6f,T12,9A4,D34,28F,BD7,D52,C76,121,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-79c6a4a72bc862109df95d17841edd8b7a9c5cfdb2628792041a8a3ceef41399,T18,C14,08C,3CB,98A,563,C43,560,CED,932,92F,AFB,A0E,A04,051,69E,176,43C,94C,A7D,7DB,583,5F8,AE4,3.0
Ransom.Cerber-7ae459dffa33888f2cab744ff9cd95fcb041dbcb5b73a25026e5ddd5222eafbd,T1D,FB4,028,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,191,59D,23D,078,84C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-7aea3fe1b94ae00cb1bdf5f9bf50ab893ee72d69ac5177f30979e7b175329c6d,T1C,A64,6C8,28F,B97,D62,CB6,121,FB8,972,82B,2EB,75D,904,161,54D,17D,0B4,A08,C3A,77F,9C6,4F8,FD8,3.0
Ransom.Cerber-7b1d8ffa135e5dd3ead07db522a79d02ba7ae726a676df79421f6d0e7f5eb523,T1F,2E4,6D4,28F,B97,D62,CB6,121,FB8,972,82B,2EB,75E,904,161,44D,17D,074,A08,C3A,77F,AC6,5F8,FD8,3.0
Ransom.Cerber-7b3accab3d6146cc273354e1457775537df4131f9c58be4459439de29faa32d0,T13,584,7A8,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-7bad201c0c201f5353e13f95d247acdf2a173158d74a2f6a39424850b4fa3137,T12,3B4,158,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,191,58D,23D,078,94C,D7A,2BF,982,5F8,FD8,3.0
Ransom.Cerber-7cafe490d8c6f98fc516278c0b8c38e817a2be5dd5f3184ac34d68a81748af9c,T15,FC4,268,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,251,58D,23D,078,94C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-7e27fc984e9574d77686ac617b1027d6aa1d9388e3e4815f771c8865a69dd023,T1E,B94,8A8,28F,797,D52,CB6,520,FB8,932,82B,2DB,75E,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-7e310c2bb86a927ae9643b978e6d0d0a0944c245133ad5d8a7b0f36620496a11,T1A,D24,808,2C6,9D5,653,44B,131,CBC,973,83B,2AF,AAD,D04,2A1,58D,276,0B4,E4C,8AF,75F,DD3,4BC,A9C,3.0
Ransom.Cerber-7f9b35378fc312853dda1fbf5ccbffbbe8b691d41525a11fb5d7e8cca425b0e5,T1C,B14,72C,3C6,9D5,213,847,470,C6D,533,83F,AFB,A5E,E04,291,58E,232,4B8,D4D,9AE,38F,9D7,5BC,6A8,3.0
Ransom.Cerber-7fc8a9cf320f66cd5fec49b0afaee4ba4d482fd2aeba1d4d4269726a4eecbf4c,T16,1A4,9D8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,70E,904,051,59E,13D,478,948,E79,7BF,583,5E8,FE5,3.0
Ransom.Cerber-805b965be48ac207823f804f3ca70b0cfa49817a75e4bfbd6c6f60794748587b,T1A,634,4A8,28F,B97,D62,CB6,120,FB8,932,82B,2EA,75D,904,161,54D,27D,474,A4C,C3A,77F,9C6,4F8,FD8,3.0
Ransom.Cerber-80d402f38ff9849ea5e9f8a126e00f423ca1b4f1121c8059aebed8336bfc6f30,T1B,A04,3F4,28B,6D6,F0A,CAA,832,E74,072,C37,3D6,A5F,989,246,44C,575,0F8,80C,D7A,A7F,BD6,4EC,7C5,3.0
Ransom.Cerber-80f222c6e5af2d70b9296c8eb57f4afcf241757dd82820b7ffdf1bc93bd21077,T1D,304,288,2C6,9D5,253,44B,131,CBD,A73,C3A,27F,AAE,D04,2A1,58D,322,0B4,E4D,4AE,78F,DE7,5BC,59C,3.0
Ransom.Cerber-81f3348b606b91e53de4108cd7441b15afb7769d9ba0f242a08a84244ac61838,T1A,324,818,2C6,AC5,653,44B,131,DBC,973,83B,2AB,AAD,D04,2A1,58D,275,0B4,E4C,8AE,75F,DD3,4FC,ADC,3.0
Ransom.Cerber-827b9b770d3f7aff8d6c2ac44f7acd290ddcb0251d6697eb4bf8109979ac53cc,T1C,BE4,D34,28F,BD7,E12,C76,421,F78,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,D7A,77E,992,4F8,FD9,3.0
Ransom.Cerber-833c9c8cdeab2d7f8b0015c76afdc6f2460dcf4bda001f180b99dd7af1bf4da5,T13,704,31C,3C5,CD5,213,847,471,C6D,533,93F,AFB,A5E,E04,290,58E,232,4B8,D4D,AAE,38F,997,5BC,6A8,3.0
Ransom.Cerber-837c20e4dd7e2f589dd5d2f830ffbbd575c720323d75dc70cb8a9fc6fe748bba,T15,694,788,28F,7D7,D16,CB6,520,FB8,932,82B,6DA,79D,904,261,48C,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-8553d24fd4175ce3df6dcf11d779926a287a7ff0f441b4f5dbcb6d717049d610,T1A,F15,7A8,28F,7D7,D52,CB6,520,FB8,932,82B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-86f9a1dadbb0bd14a2f9a5d839539d24e1f8c8a14a0dc4c5acfb577215d98e15,T1E,5A4,A34,28F,BC7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,44D,27D,0B4,90C,C7A,67E,9D2,5F8,FD8,3.0
Ransom.Cerber-8abe8e8c91008f673f231535440189064d6172cf4e87921c64ae109846665fe7,T1D,894,A24,28F,BC3,E52,C76,121,FB8,532,83B,2EA,B9D,904,291,55D,27D,0B4,90C,C7A,77E,992,5F8,FD8,3.0
Ransom.Cerber-8ad9c2fe208593407dec4a5d27ae994e5e37d4264578d26c24e3bc85466f27a2,T14,E44,C8C,3CA,9C5,523,847,470,DAD,932,83F,9FF,A5E,D04,291,59D,231,4B8,D4C,AAE,78F,9C3,5BC,6A8,3.0
