,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
Ransom.Cerber-11cc6abb39b931da07ec61731884368ed0659e6107003699bb0abbb306b39d2c,T1,14,54,6D,82,CF,BC,79,12,C6,64,60,EB,95,32,83,B5,FA,B5,E9,04,19,15,8D,23,94,78,94,CD,7E,3A,F8,83,5F,8F,D8,3.0
Ransom.Cerber-1227d3bf60ae26e556592fa32fc6be735bee8cdb03f97c5c7e790fa0d4481333,T1,26,B4,D3,42,8F,BD,7D,52,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,77,E9,D2,4E,8F,D9,3.0
Ransom.Cerber-12995d500c8d6e15306a1f62079d5e09b47fdd384a069456744a8cb005fb06d4,T1,FD,B4,7B,82,8F,79,7D,52,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,26,15,4C,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-12a304093fdae55a95a400c7acc7a9f1e8be024737be085e60f1c4af16b896d1,T1,23,74,28,C3,CA,5D,55,A3,84,74,71,C9,9D,32,83,F9,EB,A4,BE,04,39,25,CE,23,24,B8,98,D6,6E,78,F6,C3,17,C6,B4,3.0
Ransom.Cerber-13a8005fcdc0eebd614b1822de6303391bc387d988ea878a2c169b164a7d0661,T1,38,C4,8B,82,8F,79,7D,52,CB,A5,30,FB,89,32,82,B2,DA,75,D9,04,26,14,4D,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-13fbef0b91ed9778afe7bd4af7343e8fa3b637a121f2e48d73c41891ec44ce0e,T1,BB,84,16,82,8F,BC,7D,12,C6,64,60,FB,95,32,83,B5,EA,B5,E9,04,25,15,8D,23,D0,78,94,CD,79,2B,F9,83,5F,8F,E8,3.0
Ransom.Cerber-16167df33f43404ad966bcee75246535f74d4d0f0e9b306915454d9256d6c1b4,T1,73,E4,BE,C2,CF,78,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,05,15,9E,13,D4,78,94,8E,79,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-163ea25a2e841d390e71d3f55261f0636551b195cc4999162c3a15e9d2373178,T1,E7,04,FA,C3,CA,9C,64,72,C4,35,A0,CD,D9,32,82,FA,FB,A0,EA,04,05,56,9E,27,54,3C,D8,CA,7D,7D,B5,87,5F,8A,E4,3.0
Ransom.Cerber-16abdeb62470eac8521911447a8e1c276d1161b456525729584770b0875060e9,T1,36,34,B7,C3,CA,9C,65,23,84,74,70,CA,D9,32,83,F5,FB,A5,EE,04,19,15,9E,23,54,B8,D4,C9,AE,39,F9,C3,5B,C6,E8,3.0
Ransom.Cerber-16d611729f203122c195c7408554fc0baff9ab3dc88ccbfff4923a85130f758b,T1,A9,74,9D,82,CF,78,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D4,78,94,CE,79,7B,F5,83,5E,8F,E4,3.0
Ransom.Cerber-172c7884b0462facf2eee5b242bb97f27ec361d76bf22d6669d46eb673fad237,T1,5F,C4,C3,42,8F,7C,7E,52,C7,65,31,FB,85,72,83,B2,EA,B9,D9,04,29,15,8D,27,D0,B4,90,CC,7A,67,E9,D2,0E,8F,D8,3.0
Ransom.Cerber-173be42221b44c1801a20e244793ec5c8b37450e54593b27e796f39b06db85df,T1,A1,14,73,C2,C6,DC,66,13,84,74,70,C6,D5,33,83,F6,FB,A5,EE,04,29,15,8E,23,24,B8,D4,D9,AE,39,F9,D3,5B,86,E8,3.0
Ransom.Cerber-194e955b852918d2f12fede9640a696dba2cccebca2d2c5a2a7bbcf6418d3e10,T1,4E,93,D1,82,C6,9C,52,13,40,B5,32,C7,84,B3,C3,B6,BB,BA,9D,11,3A,14,DE,27,15,F5,D4,D9,CE,68,FA,E3,2B,D2,58,3.0
Ransom.Cerber-1a450e2ad7d63f1bc756407aff1b2ea6d9306c40c36ace1dcf0b1da5a0243696,T1,B6,C4,8B,82,8F,79,7D,16,CB,A5,30,FB,89,32,42,B6,DA,79,D9,04,26,14,4D,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-1a928db4407f9fc8006cd0091a8c26f5a58ba0e4a9de49f27bfe9c7386cdcf2f,T1,BD,34,A4,C3,C6,9C,65,23,84,74,70,CA,D9,33,83,F5,FB,A5,EE,04,29,15,9E,23,64,78,D4,C9,AE,39,F9,C3,5B,86,E8,3.0
Ransom.Cerber-1b6ecc81dce461b62cc72ff46e76867cab4a0183eaa8fe3af0767c20fb590999,T1,5C,84,F2,82,8F,BC,7D,12,C7,24,60,FB,95,32,83,B5,EA,B5,E9,04,15,15,8D,23,D4,78,94,CD,7A,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-1bdeca1eba0406e8fbf8a36a1b13df384af0efff20e4813a67a0e41f4cc1596e,T1,18,54,6B,82,8F,7C,7D,52,C7,A5,20,FB,89,72,82,B2,D6,75,E9,04,16,25,4D,27,D0,B4,90,DC,7A,7B,FA,C2,4E,8F,D8,3.0
Ransom.Cerber-1c2a12b1f1035403e757786b2909bc3115a28e480d4e02dc865ccd8220cd6e6d,T1,FF,44,3D,42,CB,BC,6A,53,86,61,31,EB,85,72,83,B1,EB,B9,DD,04,29,15,9D,23,90,B4,94,CC,7E,76,F9,D3,0F,8B,D8,3.0
Ransom.Cerber-1c6c983d3f0aefbac38467a4b0fc200226d8fa398ec4d7fad64ac7dfdc11bcae,T1,72,74,15,82,8F,BC,7D,12,C6,64,60,EB,95,32,83,B5,EA,B5,E9,04,19,15,8D,23,D0,78,94,CD,79,3B,F9,83,5F,8F,E8,3.0
Ransom.Cerber-1d31d718f05435b5109aeb288d33e435c43cdf2a8325a04b47b9ca9234e75515,T1,AB,34,90,82,C6,AC,56,53,44,B1,31,DB,C9,33,C3,B2,AB,BA,DD,04,2A,15,9D,27,60,B4,D0,C8,AE,79,FD,D3,5B,C6,9C,3.0
Ransom.Cerber-1dd1ac119f657a281b42916173f9a1770b3e1f5a6394bdb61154446e51953fb2,T1,40,15,28,82,8F,BC,7D,12,C7,64,20,FB,99,32,83,B5,EA,B5,E9,04,25,15,8D,23,D0,B4,94,CD,7A,67,F9,83,5E,8F,D8,3.0
Ransom.Cerber-1e620ce8e4452d91e4a153c4f5e45423d00f9aba85b3de4f6846b68fbffff07d,T1,2C,24,A7,C3,C6,9C,66,63,84,74,70,CA,D9,33,83,F5,FB,A5,ED,04,29,15,8E,27,24,78,D4,C9,AE,78,F9,C3,5B,C6,A8,3.0
Ransom.Cerber-1e76c232055cae480be5d44d2f7d06ac09a1e80cb38e5395104249e5f24aa715,T1,65,44,36,42,CB,AC,69,53,86,61,31,EB,C5,72,83,B1,EB,B9,DD,04,2A,15,8D,27,90,B4,D0,C8,7E,76,F9,D3,4F,8B,D8,3.0
Ransom.Cerber-1e8082ed6be11b1cee0e3d094f961639990f24568e91807a9d4f878f5cb15165,T1,51,E3,83,92,DA,5C,C6,1A,C8,A2,30,E6,8C,72,E3,64,5F,BE,DD,00,39,11,DA,66,10,F4,84,E1,DF,31,EF,E6,53,D6,6E,3.0
Ransom.Cerber-203bf8bbe2b6df731e88e744f7e613e13843029d7b65f23dca6c94249368f962,T1,ED,04,5E,C2,C5,DD,52,13,84,74,71,C6,D5,33,83,FA,FB,A5,EE,04,2A,15,8E,23,20,B8,D4,D9,AE,38,F9,D7,5B,C6,A8,3.0
Ransom.Cerber-20f711715a0ca28e710a35346b9b963e8ddc09fce4e28776d6870487edc49a00,T1,FB,94,A3,42,8F,BC,7E,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,29,15,4D,27,D0,B4,90,CC,7A,77,E9,92,4F,8F,D8,3.0
Ransom.Cerber-21ecadfa554fb0e8695f3a13e189499f4d0373f648eccad6bc2570fa13423b60,T1,85,B4,D4,42,8F,BD,7D,52,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,67,E9,D2,4F,8F,D9,3.0
Ransom.Cerber-21f2565240d0856e06f55c2a89b50313ca24537cbed58820660c50ab64d6beac,T1,85,04,41,C2,C5,CD,52,13,84,74,71,C6,D5,33,83,FA,FF,A5,EE,04,2A,15,8E,23,24,B8,D4,D9,AE,38,F9,97,5B,C6,A8,3.0
Ransom.Cerber-2203c57321b9a239d6559a02e909eb233ec450393466cc7384f2f61bbdfe3587,T1,FD,D3,AA,C3,C6,D9,A5,63,C4,75,A0,85,EA,32,92,FE,FB,90,FA,04,06,16,5F,23,24,7C,D8,DA,7C,3C,B5,47,9B,86,E4,3.0
Ransom.Cerber-23d400e21925fb659e5b3761bef7c450a48c83a555c87eb50a57ced6628f5dcd,T1,FB,B4,27,82,8F,BC,7D,12,C7,64,60,FB,99,32,83,B5,EA,B5,E9,04,15,15,8D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-23dae2580064ff4825b4aed92696132abc0148d91695eaba1eee7c369982f915,T1,F9,74,AF,83,CF,79,7C,22,CB,24,60,FB,99,32,82,BA,EA,70,E5,04,15,15,9E,13,D4,78,94,8E,79,3B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-242f206060ca19c8dc899e3b4808250568663ea1e0042fffedbc5c3cb69148c6,T1,81,A4,CD,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D0,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-2437de235e6114d3e88b65887eae81b340b2b06718ae656cfee4575c8ee89364,T1,DA,33,E6,8F,C2,3C,01,A2,85,D9,33,CB,28,79,5A,D2,43,D9,2D,5C,66,3B,09,57,19,ED,4C,D8,69,2D,FF,CA,4A,87,E3,3.0
Ransom.Cerber-249b206266ddbabc0f289a69c50a70c82891a81b116822992090922ba49d0b04,T1,F7,54,79,82,8F,7D,7D,62,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,3.0
Ransom.Cerber-25a9f6812dec544f638e4c0f2fa16d15c110c90a46ff1fc77f556613cc33c295,T1,C6,34,A4,C3,C6,9C,65,23,84,74,70,CA,D9,32,83,F5,FB,A5,EE,04,29,15,9E,23,64,78,D4,C9,AE,39,F9,C3,5B,C6,E8,3.0
Ransom.Cerber-25d4c4dae709fec349cec194bd43395a40b32e4c3b5e2285f9d1d1d31d6a9f3e,T1,87,C4,79,82,8F,7D,7D,52,CB,65,20,FB,89,32,82,B2,DA,75,E9,04,26,15,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-25e7fbbf94587a00843e9c844aa55620a00f5ff9efa7bb1810dadd859db2655e,T1,FB,34,A4,C3,CA,9C,65,63,84,74,70,CA,D9,33,83,F5,FB,A5,EE,04,19,15,9E,23,24,78,D4,C9,AE,78,F9,C3,5B,86,E8,3.0
Ransom.Cerber-26887a4cc481b50e484cfd5de23eb5a5cb1fe8cf8064f696f940e9a4640dfbdb,T1,BA,E4,15,82,8F,BC,7D,12,C7,64,60,FB,99,32,83,B5,EA,B5,E9,04,15,15,8D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-26bdfaa1644cc3627fd1d27be3b0b280a633dfda49aed0d38c57bdd06755457e,T1,D9,94,A2,42,8F,BC,3D,52,C7,61,21,FB,85,32,83,B2,EA,B9,D9,04,2A,15,5D,27,D0,B4,90,CC,7A,77,E9,92,5F,8F,D8,3.0
Ransom.Cerber-26d7ad85d69ec037a06462819ee92914369f2036ebc8d27e62cb04877289b108,T1,08,84,BD,83,CF,79,BC,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9D,13,D0,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-26e87cf8e8520cc4cf065040c999eeb506d1a81a6f20fc93ac0b44f03baf3ce7,T1,FA,14,72,C3,C6,9D,52,23,84,74,71,C6,D5,33,83,F6,FB,A5,EE,04,29,15,8E,23,24,B8,D4,D9,AE,38,F9,D3,5B,C6,A8,3.0
Ransom.Cerber-293fb376819326d65e8151d19f496ec456278770eaf8c2689030262bc79bb346,T1,74,53,46,C3,CA,D5,A5,23,C0,28,90,89,E6,32,51,FE,FB,A0,FB,44,56,59,9F,13,24,3D,99,DB,BC,3D,B1,47,A7,82,B1,3.0
Ransom.Cerber-29a7986d9eedaa8cb2b2e825d08e941141ec6f7932125a717f8bcc1d7d92d693,T1,43,E4,8C,82,8F,7D,7D,56,CB,65,20,FB,89,31,82,B2,DB,79,D9,04,26,25,4C,13,D0,B4,A4,8D,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-2b6b09a69ba17384141d304cc2d1f370f5a78cedbb16f1b3bb7e99c441d43297,T1,A3,E4,38,82,8F,79,7D,16,CB,64,30,FB,89,36,82,B6,DA,79,D9,04,26,14,8D,13,D0,B4,A4,CD,39,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-2bd8d6a48b0093b5f7832cc79ec0641d6c57e03f5bdfbe18540162fce200d600,T1,C5,44,B0,82,CF,78,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D4,78,94,CE,79,7B,F5,83,5E,8F,E4,3.0
Ransom.Cerber-2c4ca6eeec12350becd0a46276453cfb87a0582d4853cfb012ba923488560999,T1,DC,C4,6B,82,8F,7D,7D,56,CB,65,20,FB,89,32,42,B6,DB,79,D9,04,26,14,8C,13,D0,B4,A4,8D,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-2ce248d03b9b09b5da793d3fbe0750de96baf231d2a6a2f94b6ab550a8fffdfb,T1,BB,94,38,82,8F,79,3D,52,C7,A1,31,FB,85,72,82,B2,EA,75,E9,04,26,15,4D,17,D0,B4,A4,CC,7A,77,FA,C2,4E,8F,D8,3.0
Ransom.Cerber-2d0a0b404aab8144ac7531077b15e81c636bb81ce1d4e0809f6bfbe110923341,T1,6F,14,8E,83,C6,9D,52,63,44,B1,31,CB,CA,73,C3,A2,7F,AA,DD,04,2A,25,9D,26,24,B4,E4,C4,AE,78,FD,D3,5B,C5,9C,3.0
Ransom.Cerber-2d17c62fadef03b0ca3259573b37af8ccc9baf180a102e6cdbc5c1d486573e4b,T1,79,B4,E2,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,19,15,8D,23,D0,78,94,CD,7A,2B,F9,83,5E,8F,D8,3.0
Ransom.Cerber-2d19aaf8d9ebf9b6cefb6b0f19c745a9d7c1909e1500acd358ad99b19f901842,T1,8B,05,7B,82,8F,79,7D,52,CB,65,20,FB,89,32,42,B2,DB,79,E9,04,26,15,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-2d7ef6ec1ea2bdfb66cb45fcc98eaf8bfd73fe6b165043b458dd036dd049da78,T1,4D,F4,24,82,8F,BC,7D,12,C7,64,20,FB,95,32,83,B5,EA,B5,E9,04,19,15,9D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-2e734129b808cbf446d84e1fd2cbf0500180a0917dad3b2548b42c28802ed511,T1,E3,A4,A4,42,8F,BD,3D,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,2A,15,4D,27,D0,B4,90,CC,7A,77,E9,92,4F,8F,D8,3.0
Ransom.Cerber-2f696fa191d8d97dd85c6a7fcc16c1f73e6f0b575449bd06547e4fa1e2483b98,T1,19,64,71,82,CF,AC,79,13,C6,64,70,EB,95,32,83,B5,EA,B5,E9,04,25,15,8D,23,90,78,94,CD,7D,3A,F9,83,5F,8F,E8,3.0
Ransom.Cerber-2fa6374d4fe1a94309622d26dc8ea6ed13e7e204d17ec33b42ae0e067ed547bf,T1,AD,B4,D4,42,8F,BD,7D,52,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,67,E9,D2,4F,8F,D9,3.0
Ransom.Cerber-30f65794790bdf371b46225ca2e3c0d4cbc0f55dd894480b390e739c841efa04,T1,CE,A4,DF,83,CF,B9,7C,22,CB,24,60,FB,99,32,82,BA,EA,74,E5,04,05,15,9D,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-312c6298d748acf06e5396f28a8c10c3815553049e9dc4482e6b5ee41e6fd30a,T1,57,04,51,C3,C5,CD,52,13,84,74,71,C6,E5,33,83,FA,FF,A5,EE,04,29,15,8E,23,24,B8,D4,D9,AE,38,F9,97,5B,86,A8,3.0
Ransom.Cerber-333e881bcf062e4688d537545618f29507bfcc3ee6e7730f25954d1d061b4c38,T1,22,F3,2C,C3,CB,99,A5,73,C4,35,60,C9,E9,32,42,FA,FB,90,EA,04,45,16,9E,27,24,3C,D4,CA,7D,7C,B5,87,9F,8A,E4,3.0
Ransom.Cerber-334d83b447049460ab682a6d2649f9c4ae688a162632423c244c76d50bee1396,T1,80,15,8D,42,8F,79,7D,62,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,16,25,4D,17,D0,B8,90,8C,3A,77,FA,C6,4F,8F,D8,3.0
Ransom.Cerber-336f4eb10d2cc9053cf1c3444c5d931e1c7587413f63bbbfa413b3b1baadad77,T1,4B,74,69,82,8F,7D,7D,62,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,15,4C,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,3.0
Ransom.Cerber-33a960ff927cffc5a1b3e70d2c1ccc3147f651a112764b4873d54d8b9fbf1bab,T1,C5,74,AE,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,05,15,9E,13,D4,78,94,8E,79,7B,F5,83,5E,8F,E4,3.0
Ransom.Cerber-33dacf97583db22a210c45667ee4d79a23a48828e83ab5ef8965239485987473,T1,BE,94,7D,42,8F,B9,7D,62,CB,A5,21,FB,89,32,82,B2,EA,75,E9,04,16,15,4D,17,D0,74,A0,CC,3A,77,F9,C6,4F,8F,D8,3.0
Ransom.Cerber-3487c3cffe5cae0f8a6faa057d7a7ab872cebf61f149767e1d49269815fef828,T1,B1,04,28,82,C6,9D,52,53,44,B1,31,CB,D5,73,83,A2,7F,AA,ED,04,3A,15,8D,32,20,B4,E4,D4,AE,78,FD,E7,9B,C6,9C,3.0
Ransom.Cerber-34d1334698404c1d093885465a21341912bceb7041e531bac1573454d6a99400,T1,E5,E4,8C,82,8F,7D,7D,52,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,16,25,4C,13,D0,B4,A4,8D,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-376ab7022939f9116cbd9c19c1cbf4aa0cad35428d41972176e4079e620d77d3,T1,F2,C4,7C,82,8F,7C,7D,52,CB,65,30,FB,89,72,82,B2,DA,75,E9,04,26,25,4D,17,D0,B4,90,CD,3A,77,EA,C2,4E,8F,D9,3.0
Ransom.Cerber-37ae897b18529a62d1b80db3b2ca4dfe0639d71f2d7b226021f3d80a926041b0,T1,B7,04,7C,43,9A,CC,31,16,10,73,31,96,E2,72,83,36,BB,7B,D9,45,2D,08,4E,6F,5A,B8,8B,DD,5D,38,F8,93,2F,86,D6,3.0
Ransom.Cerber-37c26dd7616415d0080dba5e6a990e4037396ec96bd373f8f17170a29700205d,T1,B4,14,73,C2,C6,CD,52,23,84,74,71,C6,E5,32,83,F6,FF,A5,EE,04,29,16,9E,33,20,B8,D4,D5,AE,38,F9,D7,5B,85,A8,3.0
Ransom.Cerber-38cece918018a9ab2de71ed1d056c52cf333ac94c6bb910e8d07d39ae00c2d0c,T1,60,54,8E,82,8F,B8,7D,62,C7,25,60,FB,99,32,42,BA,FA,70,EA,04,05,15,5E,17,D4,38,94,8E,79,3B,F5,83,5E,8F,E4,3.0
Ransom.Cerber-39023c6740e22cd5716624be1ecd301432950cce80defa0291d1160d4a1a6196,T1,65,35,E4,42,8F,7C,7E,12,C7,64,31,FB,85,72,83,B2,DA,BA,D9,04,29,14,9D,23,D0,B4,94,CD,7A,67,E9,D2,0E,8F,D9,3.0
Ransom.Cerber-3ad31ff9f2b521550085ac82530970c6b9ba5422b3f945f0f1e17ae7f67f6af7,T1,1E,A4,A3,42,8F,BC,7E,52,C7,61,21,F7,85,72,83,B2,EA,B9,D9,04,2A,15,4D,27,D0,B4,90,CC,7A,77,E9,92,4F,8F,D8,3.0
Ransom.Cerber-3b6b6c7b2bb69372f6e86de21cd43b4cb80d768e9a48cf02979b50c601a6184b,T1,65,34,A4,C3,C6,9C,65,63,84,74,70,CA,D9,32,83,F5,FB,A5,EE,04,29,15,9E,23,24,78,D4,C9,AE,78,F9,C3,5B,C6,E8,3.0
Ransom.Cerber-3cdbce29dfbee605cf99713e1a9c0f9289e2b289238240c1d4ea1f10646a5974,T1,53,C4,26,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,25,15,8D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-3d090a49182cc925ba90dd697213b5ab9d0a016ddf60d7f7806cd5de632f2c1d,T1,58,D3,ED,C3,CA,D5,A1,63,C4,65,A0,89,EA,32,91,FE,FB,90,FA,04,06,15,9F,13,24,7C,D8,DA,7C,7C,B5,47,AB,86,F4,3.0
Ransom.Cerber-3d5b864d6a48bb092ad585d6790eb6a3812ca1baa99657491c86152bd24c146f,T1,63,14,64,C3,C5,CD,52,13,84,74,70,C6,D5,33,93,FA,FB,A5,EE,04,29,15,8E,23,24,B8,D4,DA,AE,38,F9,97,5B,C6,A8,3.0
Ransom.Cerber-3eaab84bdc3ece537203e0bb0314977d88f1b83e815ab316f7953f6cf17342df,T1,2A,E4,CD,83,CF,B9,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,05,15,9D,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-3f261fc5098cdd5c8debeb0f492cfcb1d92c2255fcc472633244fc974ba3a93f,T1,1A,F4,9C,83,CF,79,BC,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9D,13,D0,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-4006e1271c94c78a378d833ed633edf3a01f75709830bb05934e36cd0b669b26,T1,0C,F3,27,82,C6,9D,12,53,44,B1,31,87,D6,73,83,A2,BF,AA,ED,04,3A,15,8D,32,20,F4,E4,D4,AE,79,FD,E7,9B,C5,9C,3.0
Ransom.Cerber-40721bbffae81cd079ea8084ff8a6ec9ede27cecde616e89fa6f81039ace48a2,T1,17,25,8C,82,8F,79,7D,56,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,16,25,4C,13,D0,B4,A0,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-409f1a87de06fcc8a3b3e76b949d071d8c7dff83904928980a0aff9d8f18da9c,T1,5A,24,94,C3,C6,9C,52,63,84,74,70,CA,D5,33,83,F5,FB,A5,EE,04,29,15,9E,27,24,B8,D4,C9,AE,38,F9,D3,5B,C6,A8,3.0
Ransom.Cerber-41efc9d0ea330bca86e59788e4d83a5fb56decf97075f5a109b6ce908a1b34d9,T1,1E,64,6C,C2,8F,B8,7C,62,C7,25,60,FB,99,32,42,BA,FA,70,EA,04,05,15,5E,17,D4,38,94,8E,79,7B,F5,83,5E,8F,E4,3.0
Ransom.Cerber-437ab510ca65a557a67852689b3c47b37b5de267ed83dfe830addf240fb6c5b2,T1,DC,24,A4,C3,C6,9C,52,63,84,74,70,CA,D9,33,83,F5,FB,A5,EE,04,29,15,9E,27,24,78,D4,C9,AE,38,F9,D3,5B,C6,A8,3.0
Ransom.Cerber-44adf4d697d7a49083f9cf7e3fae850f384c159cd3619af600812853b2de1358,T1,8C,94,D4,42,8F,BD,7D,52,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,77,E9,D2,4E,8F,D9,3.0
Ransom.Cerber-46054b5a9e8f5ed2c1b706250d17ade64d7d3fc5a1a5130dd86279d4d7a3d538,T1,1F,24,90,82,C6,9D,56,53,44,B1,31,CB,C9,33,83,B2,AF,AA,DD,04,2A,15,8D,27,60,B4,E4,C8,AF,79,FD,D3,5B,C6,9C,3.0
Ransom.Cerber-46b642e12fd4e4a8485456f7c5bd6cb95b41c39f23d5b8169a5f7afeb2b04495,T1,EB,64,37,C3,C6,98,51,A3,84,74,71,C9,D9,72,83,F5,F7,A4,BE,04,3A,29,CE,23,28,B8,98,D5,6E,78,F6,C3,57,C6,B4,3.0
Ransom.Cerber-46cdeb7db4aa73971c33cbe53a0fcf5d1ff24db895a8788c8cb1662d42bbee4d,T1,53,D4,7C,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,DB,79,E9,04,16,15,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-47ecb4fddf646fb954b1a7cd4dac8d38b4a898e0dd9ba00d188aaf41e5e8b62d,T1,84,94,D3,42,8F,BD,7D,52,C7,60,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CD,7A,77,E9,D2,4E,8F,D9,3.0
Ransom.Cerber-49f71c197947bf67c08d25774a1790a3851d7769acbe968be20253725a95402b,T1,F2,E4,BD,83,CF,78,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-4a6ef50650442729948e52b4f4e3b78f95d6fb27703ed05510ec80a5815f1cf4,T1,E5,D4,9A,82,CF,78,7C,52,C7,64,21,FB,98,32,82,B5,E6,B4,EA,04,25,15,8D,13,E4,78,94,DD,7A,6B,F6,C3,1E,8F,E4,3.0
Ransom.Cerber-4b557f9725d020de3366f4497d16340f29c60d479eb8f85513b3b46b4bd60b0f,T1,BB,A4,7B,82,8F,79,7D,52,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,26,15,4C,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-4b91bc40698fa3534cd189ec2059f948b9f6f6dcaeb7fe9f42a05002d414c522,T1,44,D4,7A,82,8F,79,7D,56,CB,65,20,FB,89,32,42,B6,DB,79,D9,04,26,14,8C,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-4c1a63d7fc137f52f0dea61fcf51264ad1fd9d478009e36dbd2f9db46e84ae03,T1,C8,04,5A,82,C6,9D,52,53,44,B1,31,CB,D5,73,C3,A2,AF,AA,ED,04,3A,15,8D,22,20,F4,E4,D8,AE,78,FD,E7,5B,C5,9C,3.0
Ransom.Cerber-4d2044d8d7ea5c1444dc487536a26beb3139d33edbb2b8db9207a59c889fc375,T1,F0,A4,A3,42,8F,BC,7E,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,29,15,4D,27,D0,B4,90,CC,7A,67,E9,D2,4F,8F,D8,3.0
Ransom.Cerber-4d2f6e046f64e2595c775fde2a8fef77bbd06e2e041c40ed0913c394af104bb9,T1,55,A4,7A,82,8F,7D,7D,62,CB,65,20,FB,89,32,82,B2,DA,75,D9,04,26,15,4C,17,D0,B4,A4,8D,3A,77,FA,C2,4F,8F,D9,3.0
Ransom.Cerber-4d4e46ca933b4a868310aa360948adaa74014a5755b25fd82b3e691f55e0a1ec,T1,20,A4,BD,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D0,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
