,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,findfirstfileexw getfileattributesw setfileattributesw,findfirstfileexw ntclose findfirstfileexw,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getfileattributesw findresourceexw loadresource,getfileattributesw ntqueryvaluekey getfileattributesw,getfileattributesw setfileattributesw findfirstfileexw,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadresource ntqueryvaluekey getfileattributesw,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntreadfile ntreadfile,ntclose findfirstfileexw ntclose,ntclose ntclose ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose process32nextw ntopenmutant,ntdelayexecution ntdelayexecution ntdelayexecution,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntquerykey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenmutant ntclose process32nextw,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntquerykey ntopenkeyex ntopenkeyex,ntqueryvaluekey getfileattributesw findresourceexw,ntqueryvaluekey getfileattributesw ntqueryvaluekey,ntqueryvaluekey ntclose ntopenkey,ntqueryvaluekey ntquerykey ntclose,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntallocatevirtualmemory ntreadfile,ntreadfile ntreadfile ntallocatevirtualmemory,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw ntopenmutant ntclose,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regopenkeyexw,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,searchpathw searchpathw searchpathw,sendto sendto sendto,setfileattributesw findfirstfileexw getfileattributesw,setfilepointer ntreadfile ntreadfile,writeprocessmemory writeprocessmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-2e734129b808cbf446d84e1fd2cbf0500180a0917dad3b2548b42c28802ed511.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010389031955446944,0.00013321250906826382,0.01163176572755641,0.009735469190886,0.0,0.0,0.009098027755768465,0.005747953494514371,0.011914708952819392,0.0,0.0,0.001807448812543333,0.0,0.0,0.0,0.000938935303551007,0.0014393183697942787,0.001778784547954807,0.0,0.001721708953044399,0.0024092248845702805,0.0003044185167331442,0.0005725646786836898,0.0,0.0,0.0006027077588166746,0.01163176572755641,0.00932982464126575,0.0,0.0007082620458129673,0.001402208136403448,0.00014931548865936554,0.00012044903956742641,0.007590734656031004,0.00016497856390063954,0.0008345730194849394,0.0,7.125000900995753e-05,0.0023408529905935486,0.0,0.0,0.0,0.0005824450738799979,0.0,0.0013722125280226569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009155976977142787,0.006299828189999751,0.0008344815984858538,0.0,0.0,0.008622398866858371,0.008913613936841773,0.9892205965528186,0.013169927317629225,0.010461652023163286,0.0011382372219159128,0.0,0.0,0.006411683241133332,0.0,0.004144433129358847,0.006915832183357464,0.0024501846069398775,0.004542853246707172,0.006954929955273854,8.559543644412881e-05,0.005058281612754039,0.005690433354715178,0.007771995290993318,0.011853545693915349,0.0025439020370396524,0.005353716387574895,0.0019810721888632267,0.002004269992371502,0.003925593485141643,0.004369392069195771,0.002363570913046783,0.0014295834186226664,0.005350600131102491,0.07069475717405431,0.0,0.0,0.11893337353327739,0.010441029197295315,0.012993584371736236,0.00042497094381468335
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-2f696fa191d8d97dd85c6a7fcc16c1f73e6f0b575449bd06547e4fa1e2483b98.json,0.0,0.0,0.0,0.0,0.0,0.0,0.03701189814006893,0.0004745820243658571,0.04168591567248555,0.03468351965650974,0.0,0.0,0.03241257491709541,0.020477621992612962,0.04244726515631814,0.0,0.0,0.0721868823178005,0.0,0.0,0.0,0.00953957234343693,0.0005543466299938701,0.0034963234985335564,0.0,0.0034076384418469884,0.009236150132697954,0.0010845194414259825,0.0025254855178953226,0.0,0.0,0.002707342621247003,0.04168591567248555,0.03323837300415517,0.0,0.0026494122791181234,0.0106002023297791,0.000531950395445415,0.00042911097036344906,0.01205331871973518,0.0005877515661296888,0.007672888899554706,0.05221668895757594,0.042136580432703775,0.008478499540086696,0.0,0.0,0.0,0.0006916716860332342,0.0,0.005922769919359328,0.07949855727733282,0.05897583189323875,0.05235902717553575,0.0,0.0,0.0,0.11943150160165539,0.05266467575969248,0.032619024438860354,0.02244372721810292,0.00382232411063564,0.04980492828892425,0.03611320578656823,0.014476347159709184,0.014216162352585982,0.8425748466012797,0.011640234235434256,0.009667941205914637,0.004224038098690368,0.0,0.0,0.01669239248903292,0.0,0.01281916463624398,0.016351875613290535,0.005019181816367823,0.015000119660510602,0.024296470311668726,0.001321414245672489,0.013008248693692442,0.01630876514206611,0.01979335710730607,0.013996701821670099,0.004089352338177393,0.01080809873905991,0.0026181994295426106,0.005053205678931337,0.006227826231762898,0.014858805782978152,0.004210221234070398,0.002942636466338924,0.01750881236940437,0.22200536612883856,0.00021216711572392413,0.0,0.42371126834011724,0.037197143178019504,0.011968739404366588,0.0012111989915835307
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-2fa6374d4fe1a94309622d26dc8ea6ed13e7e204d17ec33b42ae0e067ed547bf.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010383550684334919,0.00013314222591956934,0.011694828959327696,0.009730332740611627,0.0,0.0,0.00909322762069063,0.005744920864373482,0.011908422731901857,0.0,0.0,0.020061604583298566,0.0,0.0,0.0,0.002676291622766595,0.0014385589829490756,0.0017778460581706738,0.0,0.0017208005764422182,0.002538820826282364,0.0003346836955006692,0.0007357661904539972,0.0,0.0,0.0007333440668125362,0.011694828959327696,0.00932490220975281,0.0,0.0007432827838175579,0.0027345723492315155,0.0001790840514611613,0.00012038549044717312,0.007673435254484213,0.00016489152092682928,0.000807225190960397,0.0,7.121241738276912e-05,0.0023396179525332307,0.0,0.0,6.669593202742457e-05,0.0008149928848014176,0.0,0.001503362445020933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009151146267956175,0.0062965043898211915,0.0009829772753749153,0.0,0.0,0.009014072647935252,0.009012503088332765,0.9889514061361026,0.013363940350373646,0.010534749974703397,0.0012324397431685114,0.0,0.0,0.004584399535549965,0.0,0.0042706882718550705,0.007408124786730142,0.0027856145195639006,0.004946513508591315,0.0069512605222782214,0.0002281340697194005,0.005457383412671147,0.006291124873269162,0.008267036605720764,0.012115785606698671,0.0026975940083653134,0.005915708109801147,0.0018522832961739401,0.002064849844881868,0.0041074374447391425,0.0046449922921865255,0.0022610814365870463,0.0015558362051059347,0.00554584296547446,0.0712467876082036,5.952269703464647e-05,0.0,0.1188706240810282,0.01043552049234914,0.013184245724168951,0.0004247467284144641
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-30f65794790bdf371b46225ca2e3c0d4cbc0f55dd894480b390e739c841efa04.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010440145609366893,0.000133867909698036,0.012837019741531492,0.010540413622388337,0.0,0.0,0.009783367340117352,0.0058269019260383465,0.011973328881276927,0.0,0.0,0.02170049981271335,0.0,0.0,0.0,0.002970450392638081,0.0018373186179542404,0.0009245876391221972,0.0,0.0009062846034897482,0.0026052906524928745,0.00033650786906442524,0.0006027808031961852,0.0,0.0,0.0006846738925037238,0.012837019741531492,0.010132773316550115,0.0,0.0007473340023945688,0.0029556877460545383,0.00012004009228368831,0.00012104164439815965,0.007802436922834173,0.00013263220187854883,0.0012985998781152516,0.013060518519540307,0.01013147873421313,0.0008233294653297202,0.0,0.0,0.0,0.0001560828485744842,0.0,0.0015115564325554865,0.018037167453000696,0.01419817573158501,0.011959444104221723,0.0,0.0,0.00031993044484092626,0.029092026295305645,0.011309673491042194,0.009841601669522812,0.006381469697162006,0.0009883349345128347,0.011959444104221723,0.010236337572184707,0.009212596775660716,0.009269938423029523,0.9904877537528249,0.01313369445524415,0.010434076927805243,0.001239157082640478,0.0,0.0,0.00842576032800594,0.0,0.0031962599624596505,0.0012154459869018958,0.001108007741163171,0.0006680786220107542,0.0,0.0003440662513336431,0.00033663365375262905,0.00047919805113462563,0.0011919231421727136,0.004251827060554832,0.0008417473708846492,0.0026003606294275443,0.0003532098209734475,0.0008056523707147633,0.0011403247549173763,0.00023950305365282937,0.0006107656100748659,0.00038309784434617376,0.0008364105378748628,0.0024013512306292825,5.984712195236358e-05,0.0,0.11951852134304275,0.010492398675726733,0.012958215655758358,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-312c6298d748acf06e5396f28a8c10c3815553049e9dc4482e6b5ee41e6fd30a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.071794285145858,0.0004602881626534896,0.00023923304202866033,0.0,0.0,0.0,0.0,0.0,0.08233760524147146,0.0,0.0,0.0,0.0,0.0,0.0,0.00024031821966538167,0.0013441258765225011,0.0057223433446490085,0.0,0.005665721679369771,0.0061529476982506446,0.0004207419880455698,0.0026378378006182545,0.0,0.0,0.0016298072643594532,0.00023923304202866033,0.0,0.0,0.00464977960588557,0.012762541855745258,0.001031857329487099,0.0005549155256128655,0.0,0.0006840590024420872,0.013767312165474804,0.09456181140208013,0.07237974552009252,0.01644627387891316,0.0,0.0,0.0,0.001073342935646454,0.0,0.008570984067959357,0.14582741918676917,0.10685629854202913,0.08868277127567382,0.0,0.0,0.0,0.21087261037411498,0.09501017052784307,0.0,0.0,0.005560800193501347,0.08571016441727135,0.0703927479562476,0.0,0.0,0.022716109194748927,0.0006947473133769776,0.0010871598838165413,0.00819362991264785,0.0,0.0,0.06850772680815814,0.0,0.007548647349657118,0.024217695831149202,0.0016932208225464626,0.026799561534069143,0.04806263244927321,0.00039434300825509893,0.02245497546543671,0.029877620883843634,0.030844945885463198,0.01717196861393569,0.0023582726230630033,0.006166218414573308,0.001987311357949592,0.004048659582255342,0.004238772847888155,0.028548050984239095,0.0028000554786424383,0.003073546709883873,0.02930672563444665,0.41541091311598266,0.0,0.0,0.8218991499328405,0.07215361648915057,0.003072773333525649,0.0023494381574552157
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-330961a40020c187ee6720419ff6e2c75eea95c15ac9668a42a60d3ff3580b7c.json,0.0,0.0,0.0,0.0,0.0,0.0,0.011897361384246529,0.00015255293930022085,0.01339981001546826,0.011148911246580717,0.0,0.0,0.010418923010197456,0.006582468918889583,0.013644543476978023,0.0,0.0,0.002287743194077705,0.0,0.0,0.0,0.0010752544289669543,0.00022274128458019636,0.0020370370100398346,0.0,0.001971674906835025,0.002759007694901169,0.0003834770008677074,0.0006869158074459356,0.0,0.0,0.0006902117585625223,0.01339981001546826,0.010684373277973188,0.0,0.0008516454687419564,0.0016841185252363723,0.0001709938266110003,9.195760543520447e-05,0.007997370367234831,0.00018893094215104622,0.00092490999536527,0.0,8.159442664702227e-05,0.0027253877291793377,0.0,0.0,0.0,0.0001334014479913377,0.0,0.0015412169758347583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010485285577141389,0.0072144674264664225,0.0009556356346064197,0.0,0.0,0.00919325796888688,0.009376872949506631,0.9859808715623786,0.012664275193083186,0.010178942107408667,0.0014664284489387556,0.0,0.0,0.0055916434680589305,0.0,0.004746141785325242,0.0074226920116360826,0.0029462098532845506,0.0054138863807213,0.0078100260236748115,6.534839463935377e-05,0.005370684792826472,0.006989870190451206,0.008828881877633114,0.012228586621297746,0.0027356014629169915,0.006267238904142609,0.0021589182361954743,0.0022599478266913677,0.004636015264228589,0.005276693778553642,0.0026293904479090095,0.001637137187874666,0.006218202570484853,0.08088748205862027,6.820047002366677e-05,0.0,0.13620069046289776,0.011956907834763488,0.012560350775206208,0.0004866702612957841
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-333e881bcf062e4688d537545618f29507bfcc3ee6e7730f25954d1d061b4c38.json,0.0,0.0,0.0,0.0,0.0,0.0,0.07568917135295047,0.0009705181838369388,0.084995305369262,0.07092764744110751,0.0,0.0,0.06628357528722548,0.04187664826143777,0.08680447335400301,0.0,0.0,0.013168147279839008,0.0,0.0,0.0,0.0068406022220911895,0.0005668182283944127,0.006703093507197136,0.0,0.006570399802329586,0.018697100270923216,0.002661405071214036,0.003972774571654124,0.0,0.0,0.004581934288270779,0.084995305369262,0.06797232879772802,0.0,0.005418036632973648,0.013953248266144249,0.0008702690033300259,0.0008775300753923846,0.008216328188097827,0.0009615595251753746,0.011375992805265593,0.10720002341802229,0.08331412332919529,0.0059689900230283565,0.0,0.0,0.0,0.0005657862405870776,0.0,0.009228220058193303,0.1612488720325364,0.11972176526251334,0.10185086258520587,0.0,0.0,0.0,0.24204447156482187,0.10592621017267054,0.0667057636648511,0.04589732492997471,0.005862477185340788,0.09871698989027647,0.07421159986816671,0.009025630252122198,0.009816516246919848,0.18452605284421866,0.0,0.0005730695038405242,0.007256037274400636,0.0,0.0,0.0503054931105906,0.0,0.01732071495343867,0.0061004520223800806,0.0008925395713303285,0.001883563667140643,0.0,0.0006236045556346093,0.0017083732620965196,0.001158033127168491,0.006594621104076743,0.01834820165935736,0.0038423252125823065,0.006717431059309411,0.0030262906252418423,0.004717596916493308,0.0017874916019192362,0.0002893923186157425,0.004181943746558727,0.0013886951135838553,0.004042550292007725,0.014017928656090884,0.00043388083250191976,0.0,0.8664877081473397,0.07606799665303811,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-334d83b447049460ab682a6d2649f9c4ae688a162632423c244c76d50bee1396.json,0.0,0.0,0.0,0.0,0.0,0.0,0.003527909739451345,4.523633291090983e-05,0.003961673252063841,0.0033059727531830115,0.0,0.0,0.0030895102514865054,0.0019518913024979964,0.00404599946728832,0.0,0.0,0.0007429894123136611,0.0,0.0,0.0,0.0009092954393543339,0.00023777710357188755,0.000333263473169338,0.0,0.0003340904583654998,0.0026322286220481148,0.00019641156210221508,0.00029627678260344716,0.0,0.0,0.0002936535594093121,0.003961673252063841,0.003168223888467053,0.0,0.00025253736914411073,0.0009639380010049628,4.056366898870708e-05,1.363403705047779e-05,0.002607122341126042,4.481876539656657e-05,8.22787223665985e-05,0.0,2.4195093614129846e-05,0.00027821757935137935,0.0,0.0,0.0,1.3185788356083675e-05,0.0,0.00042117082311781486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031091886607316423,0.0021392970320702137,0.0002732529632677614,0.0,0.0,0.003113099290620183,0.0031148778667879056,0.9990582114477203,0.004438107505135051,0.003525859024682791,0.00041873308133128233,0.0,0.0,0.0021102875395299626,0.0,0.0012000808197820604,0.0012321620489050668,0.000852835079315406,0.0003010074336123364,0.0,3.875535599195161e-05,0.0006711513250686128,0.0005397649723094452,0.0011977164333746419,0.0033068458753495295,0.0007690450373650618,0.0018180161796579237,0.0006076297399564434,0.0005654302129882917,0.0012080800902388503,0.00012139847286019705,0.0007223597339774122,0.0003667906773146353,0.000444145279258931,0.0037411422657767477,2.0223400354152668e-05,0.0,0.040387420948673286,0.003545566974189688,0.004395587167315542,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-336f4eb10d2cc9053cf1c3444c5d931e1c7587413f63bbbfa413b3b1baadad77.json,0.0,0.0,0.0,0.0,0.0,0.0,0.014923887639162971,0.00019136032365589352,0.018350150219403928,0.015067217877659989,0.0,0.0,0.013985042007993801,0.008329388581572856,0.017115528995170565,0.0,0.0,0.030746933776500552,0.0,0.0,0.0,0.0038465334914826446,0.00016764217525135875,0.0013216714167701529,0.0,0.0012955077541686282,0.0036865699364080104,0.00048102831277620364,0.0008616578077103846,0.0,0.0,0.0009410784823679474,0.018350150219403928,0.014484507793993582,0.0,0.00106829244514137,0.004274199283790696,0.00017159385668234523,0.00023070072880170597,0.009159462415414642,0.00018959391489658313,0.00030938519113875957,0.0,0.00010235093445799402,0.0011769257719517563,0.0,0.0,0.0,0.0002231159393443888,0.0,0.0019711890071264,0.0,0.0,0.0,0.0,0.0,0.0004573313620137286,0.0,0.0,0.014068286305660434,0.009122127247700755,0.0013699843303051973,0.0,0.0,0.010677682633928145,0.010571110344037604,0.9828420586479586,0.01112012569310446,0.008870031755559143,0.0012263118796414824,0.0,0.0,0.006518136066265004,0.0,0.006230402202415745,0.005301434904840438,0.00400365918747912,0.001432498740257504,0.0,0.0004918328026693757,0.002839127898367667,0.0021919994267122723,0.004797597923752349,0.01495347590072872,0.003654325862951328,0.00833152219343606,0.00252451636140363,0.002746258699580511,0.005242629953188272,0.00045648362844599553,0.00329827146849903,0.0016885176359660173,0.0022204460360254713,0.016450031806213964,8.554973818976455e-05,0.0,0.17084828603560412,0.01499858189347072,0.010716600918900424,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-33a960ff927cffc5a1b3e70d2c1ccc3147f651a112764b4873d54d8b9fbf1bab.json,0.0,0.0,0.0,0.0,0.0,0.0,0.016494319366718975,0.00021149705551361578,0.018522328707959383,0.015456679573993914,0.0,0.0,0.014444635078077648,0.009125833961253771,0.018916585825522584,0.0,0.0,0.03217001966587987,0.0,0.0,0.0,0.004251301899164781,0.003026289989901519,0.0014607501056804744,0.0,0.0014318332565868,0.004199235234770545,0.000531646633049141,0.0010389049538081208,0.0,0.0,0.0011233162139547112,0.018522328707959383,0.014812651258410836,0.0,0.0011807082171387314,0.004235284081049373,0.00018965057509936798,0.00019123292088807817,0.009847843000997258,0.00020954476862211052,0.002393591262111389,0.022724922677425576,0.017929719992419033,0.0013007729636447004,0.0,0.0,0.0,0.0001232971477785213,0.0,0.002304305428756571,0.03562100706884011,0.025030977940266024,0.02265081458814563,0.0,0.0,0.0005054560663989353,0.051408983189994206,0.02424263950936555,0.014536639123160945,0.010002026999910664,0.0016560982353918073,0.02139875951040894,0.01617232435050282,0.011643938243789927,0.01168350193268824,0.9760000760754676,0.00997588460795387,0.007992597088717851,0.0020330339126510455,0.0,0.0,0.007987082955981217,0.0,0.00423362937481688,0.002117226669731258,0.0019450381704281942,0.0007623006067999175,0.0,0.0005435880729206665,0.0010105061830018229,0.0005551934229126442,0.0019822229047054686,0.004531602582508918,0.0013791257874024537,0.004344401951567717,0.0006594946565933143,0.001468667347807682,0.0018502834671952672,0.00012612978158433168,0.0011793768389079195,0.0007061294769960912,0.0013214396666095729,0.0038431506337406763,9.455208572719555e-05,0.0,0.18882654850153113,0.016576873652519,0.009961764264571429,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-33dacf97583db22a210c45667ee4d79a23a48828e83ab5ef8965239485987473.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010452992096012973,0.0001340326327180609,0.011668545287934024,0.009795405668182024,0.0,0.0,0.009154039820860584,0.0057833408063498485,0.011988061933414097,0.0,0.0,0.00019142909289726878,0.0,0.0,0.0,0.0009447158646518942,0.000704519777378527,0.0009874403565298374,0.0,0.0009623937028005177,0.0016863007253723515,0.0001837756027474643,0.0003840597844857521,0.0,0.0,0.00042185623159931066,0.011668545287934024,0.009387263765341106,0.0,0.0007126224655519816,0.0014796623439844942,0.00015023475040428023,4.03968616123258e-05,0.007637467061675846,0.00013279540437342058,0.0005146616257105151,0.0,7.168866013848914e-05,0.0008243425633627776,0.0,0.0,0.0,0.00011720618012801922,0.0,0.0011948024103583023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009212345806980713,0.006338613121868495,0.0007796462975735955,0.0,0.0,0.008675482719704882,0.008968490657097967,0.9917489406242133,0.013200431691346916,0.01048648759831848,0.0013838374503910699,0.0,0.0,0.006153411110435739,0.0,0.003620420279798646,0.003401195698195861,0.0024344533190821904,0.0008175452823443109,0.0,2.870746842895712e-05,0.0017526489647433424,0.0013753914042920405,0.003297524421815678,0.01020342685836158,0.0023098500653498696,0.005266972652267144,0.0020897171563933367,0.0017063617096168598,0.0036411863147037754,0.0002397977595789312,0.0024800417773323236,0.0010548154158149484,0.0013957328867111604,0.01092866394289212,0.0,0.0,0.11966558759535775,0.010505309459207773,0.012974160600456194,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-3487c3cffe5cae0f8a6faa057d7a7ab872cebf61f149767e1d49269815fef828.json,0.0,0.0,0.0,0.0,0.0,0.0,0.07333099405985874,0.00047014032457865705,0.028100671607116625,0.023314974823069195,0.0,0.0,0.02249690553103168,0.014235767151430991,0.08409998690841033,0.0,0.0,0.0,0.0,0.0,0.0,0.004663779354528722,0.0016474751961116586,0.011689652594559969,0.0,0.011188185853648705,0.006284647450620525,0.00042974769041046504,0.0026942989639777456,0.0,0.0,0.002774487007766913,0.028100671607116625,0.02249690553103168,0.0,0.004749305045187412,0.009414683470234803,0.0010539435492047042,0.0005667931232934366,0.0,0.0006987008303343712,0.004750673082425522,0.0,0.0005029182709111517,0.01679829543077454,0.0,0.0,0.0,0.0013703964089581578,0.0,0.008195646219834823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02249690553103168,0.016719721553521017,0.005259097613374985,0.0,0.0,0.0,0.0003657950829709281,0.024987127200729847,0.0003548089587273312,0.0011104298179207778,0.00836900911029859,0.0,0.0,0.04316809478497016,0.0,0.024718061840652818,0.04399953946483858,0.012754790273083254,0.03102294676368159,0.04909138112425601,0.0004027836580189114,0.03310294122540632,0.0390439770449915,0.05155390052710279,0.07371340146786116,0.015328408325818133,0.028551850054017718,0.014885555194047722,0.013058900359999143,0.02251340499693031,0.030560982977708668,0.01787493002180216,0.008745287383673,0.03748746004238213,0.4983418710702552,0.0,0.0,0.8394913544870812,0.07369801665151733,0.0013949084456159394,0.0029996578978802872
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-34d1334698404c1d093885465a21341912bceb7041e531bac1573454d6a99400.json,0.0,0.0,0.0,0.0,0.0,0.0,0.005555231913624882,7.123150499908408e-05,0.006404859097088677,0.005298718251251978,0.0,0.0,0.004926878373971138,0.0030735505317236456,0.006371043202110056,0.0,0.0,0.010834755647476291,0.0,0.0,0.0,0.0014318243426489513,0.0003744163121070281,0.0005411733559257136,0.0,0.0005406896103458566,0.004214859677516767,0.00029300206599728457,0.0005102704450357637,0.0,0.0,0.0005464754612210495,0.006404859097088677,0.005081811656171488,0.0,0.00039765860128564655,0.001755605655104299,6.387368304236325e-05,4.2937741228117295e-05,0.004128505580554853,7.057398126602693e-05,0.0001295603963990001,0.0,3.809886480237979e-05,0.00041723429395593094,0.0,0.0,0.0,2.0763034683934728e-05,0.0,0.0008043035842185371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004988851686851278,0.0033686494335106406,0.0005418321392150211,0.0,0.0,0.004849054469868476,0.004904850240107061,0.9975883648015669,0.007203507171511211,0.005657154317718479,0.0007100790265005469,0.0,0.0,0.004931708796433601,0.0,0.0019068894550473513,0.0019733933331212267,0.0015721977309666607,0.0005727283826587164,0.0,0.00021359176457375252,0.0012180414898593616,0.0009859330291641937,0.0019360576399917585,0.005027576830562449,0.001244156194141596,0.003117209843685857,0.0007859475335302262,0.000989284557870542,0.0019351047272495212,0.0002761205915924228,0.0010471905207471567,0.0006625043092685288,0.0008477266390260002,0.006040348317231801,3.184482805585425e-05,0.0,0.06359615362437372,0.005583035922561932,0.007132866544067266,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Ransom.Cerber-360771449afb3d18d335e236a093682c05fb19fa21b3b45fdcfc922d05e52ea4.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6935196717267529,0.014883608109392703,0.019995564908140445,0.0,0.0,0.02775928073588774,0.0,0.0,0.0,0.0,0.03344227259490748,0.0024334406918010624,0.0,0.0,0.0,0.6625146712429496,0.0,0.0,0.2670472353796286,0.0,0.0,0.0,0.0,0.0,0.010751621106316325,0.0,0.0,0.0,0.0,0.006720801484737098,0.04323731892186137,0.0,0.0,0.0,0.0,0.0048570730924621395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03744772912486557,0.0,0.0,0.022461421620744812,0.0,0.0,0.006974876482867471,0.002729681444547277,0.0,0.0,0.0,0.005055946116270357,0.026660080183138753,0.002603721457477059,0.015075788238457781,0.014994518190532663,0.0,0.0,0.012943535025643643,0.0,0.02275945756955038,0.01941143750564767,0.0,0.0,0.0,0.0,0.0
