,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Ransom.Cerber-64a1824c5f383a6c14ae077abfcb554076be9bf7528d2c01908ce38c555844ea,T1A,614,82C,3C6,9C5,213,847,471,CAD,533,83F,6FB,A5E,E04,291,59E,232,4B8,D4D,9AE,38F,9D3,5BC,6A8,3.0
Ransom.Cerber-6538e14b46deb92b5754c058443895f5f6eaa92e71a9e333db55fcb725873bc6,T17,CC4,C24,28F,7C7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,49D,27D,0B4,90C,C7A,67E,9D2,4F8,FD8,3.0
Ransom.Cerber-6558fa567ab8290e98218b0b2587b7dc6240856bff1f9172d1083c5f5b756402,T10,F84,C34,28F,BD7,D52,C76,121,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,77E,992,4F8,FD9,3.0
Ransom.Cerber-662c0e2d2b07b70b7fe33e36b6356eb5d6ee8d2a8681866d2c4d58427e7ef35c,T10,A93,CE8,2C5,9D4,213,40B,131,CBD,672,D3A,2BB,BAE,E04,3A1,49D,226,4F5,E0D,4AE,74F,EE7,53D,29D,3.0
Ransom.Cerber-66bb40a604ca110d2902b37de6163768ee1fcb7dc4e7030e4e40d9e59136ac26,T13,A05,7A8,28F,7D7,D52,CBA,520,FB8,932,82B,2DA,75E,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-6766e89ade15b8ddd781692f507cd765a19187bf7fd3e87e0568db0b7739b131,T18,D54,798,28F,797,D62,CB6,520,FB8,932,82B,2DB,79D,904,261,44D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-67f02b6cd71ec541269f0803aafb4dcc3f3d826b5dad85fdec544e853435209a,T1A,A34,A5C,3C6,9C6,523,847,470,CAD,932,83F,5FB,A5E,E04,291,58E,236,478,D4C,9AE,79F,9C3,5BC,6E8,3.0
Ransom.Cerber-67fad2e9cee92afd3c252e626dbf7c439527a682e16c649b8c5b885fdd863d24,T17,344,C58,3C6,9C6,523,847,470,CBD,932,83F,6FB,A5E,E04,291,59E,235,478,D4C,9AE,39F,9C3,5BC,6E8,3.0
Ransom.Cerber-687c438d43d0fae1b696724d3e091edcfe1ae6dd1e5e077c9fbc5c059c418526,T16,EF3,098,3C7,AD6,563,48A,130,DBC,A32,83E,2EB,69D,904,261,54D,275,4B4,E4C,87E,79F,AC7,4FC,ADC,3.0
Ransom.Cerber-68a03b438406bda81245a16aadf82e0a8f9d36d43298edbd94aaa4ddad7abbdf,T17,414,51C,3C6,CD5,213,847,471,C6D,533,83F,AFB,A5E,E04,291,58E,232,4B8,D4D,9AE,38F,997,5BC,6A8,3.0
Ransom.Cerber-68a1203a5f27b3087fde61ea64c71316e45a3c46f78208700f9e43ccf3a2489e,T1F,0A4,BF8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,051,59E,13D,478,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-6990f2b1a99dcebcd1010cd96adbdbd6d533fafca7450f0a797c89081c179869,T1F,494,798,28F,797,D52,CB6,520,FB8,932,83B,2DA,75E,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-69c06ffa701d27199946b6ecf709eefaac9ac8af6b8843f0a4816b5db7c548d2,T1E,014,D38,2CB,7D6,952,8A6,130,EBC,932,83B,2EB,75D,904,261,55C,179,0B4,E4C,D3A,7AF,9C2,4FC,FD9,3.0
Ransom.Cerber-69fe3ef1a1291867ab3a2ee96c1603923f1ec957a83d207f3fe37358a4084473,T1C,524,708,2C6,AC6,653,44B,131,DBC,972,83B,2AB,BAD,D04,2A1,58D,275,0B4,D4C,8AE,75F,DD3,4FC,ADC,3.0
Ransom.Cerber-6ae5a2d6940de8040407189bff5f0459ba3d2d7d8b07e09ef485e1509deb16e2,T1B,414,72C,3C6,8D5,223,847,570,C6D,933,93F,9FB,A5E,E04,290,58E,232,4B8,D4D,9AE,38F,9D7,57C,6A8,3.0
Ransom.Cerber-6bcdcaeb79bab96d41ff060250a8ee96794210dd60afbc0d05e4e284a7c3e39c,T15,E24,9F8,2C6,9D5,653,44B,131,CBC,973,C3B,2AF,AAD,D04,2A1,58D,276,0B4,E4C,8AE,79F,DD3,4BC,69C,3.0
Ransom.Cerber-6bde0b0098b513cd629d8b1180d629325659bf47589bca42f862556c44622c3c,T11,A84,D44,28F,BD7,D52,C76,021,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,D7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-6ca7c30b88512817976f3472c01a1cdcfaefd7cfd6dd0069b64a69a48e887a18,T17,314,818,2C6,AC6,653,44B,131,CBC,973,83B,2AB,BAE,D04,2A1,58D,275,4B4,D4C,4AF,75F,ED3,4BC,69C,3.0
Ransom.Cerber-6cb14b0c41b22f18e90c37bac41fc8b7aa32ba502e54dce9f8f7c9de284d9239,T10,F14,60C,3C5,9D5,213,847,471,CAD,533,83F,AFB,A5E,E04,291,58E,232,0B8,D4D,9AE,38F,9D7,5BC,6A8,3.0
Ransom.Cerber-6d30177d50ca0b2829dc3a9e87a2408bdf560d671c8e50e226dfbc3a01ccb9b9,T13,805,7C8,28F,797,D52,CB6,520,FB8,972,82B,2DB,75E,904,261,54C,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-6dd277484d337ebb059dcb696f9dd612cb6b916011993b027826d6aec3dd8c7d,T17,824,A5C,3C6,9C5,263,847,470,CAD,933,83F,9FB,A5E,E04,191,59E,272,478,D4C,9AE,78F,9C3,5BC,6A8,3.0
Ransom.Cerber-702b73a093b4048ec2828f3da6e13a9dac9e5cbdf0d1364cc3d66b255fec3a9e,T1F,D14,71C,3C6,CD5,213,847,471,C6D,533,83F,AFB,A5E,E04,291,58E,232,4B8,D4D,9AE,38F,997,5BC,6A8,3.0
Ransom.Cerber-707d361c5b0a8b68a12d6d27085de9693b450e4f8c665a112a223179e30374c7,T1E,154,534,2CB,BD6,A53,866,131,EB8,532,83B,1EB,B9D,904,291,48D,239,0B4,D4C,87E,76F,9D3,4FC,BD9,3.0
Ransom.Cerber-70e9fba04a045fcdc8a022ba0f441f1a55f6c01930a21e9b1279930c1f170e5f,T19,D24,96C,3C6,9C5,263,847,471,CAD,533,83F,9FB,A5E,E04,291,59E,232,4B8,D4C,9AE,38F,9D3,5BC,5A8,3.0
Ransom.Cerber-7133f6afb9b09117c80d230f5933a4d7bbffea7b8c76430ef73ddca5c1ec79a5,T17,474,038,28F,BC7,D12,C66,060,FB9,532,83B,5EA,B5E,904,191,59D,23D,078,94C,D79,2BF,983,5F8,FE8,3.0
Ransom.Cerber-72eb356cb01991cdcb523443e975a9ea6ba1225454e6592cae380b8f1e9f0e3b,T17,0E4,478,28F,797,D16,CBA,420,FB8,936,42B,6DA,79D,904,261,48D,13D,0B4,A4C,D39,77F,9C2,4EC,FDA,3.0
Ransom.Cerber-7491ae62963166ce73a69f46d75eac0217c10ca4d7466f511266e7cb40362ad6,T16,FC4,388,28F,BC7,D12,C76,420,FB9,932,83B,5EA,B5E,904,251,58D,23D,078,94C,D79,67F,983,5E8,FE8,3.0
Ransom.Cerber-74b82f686bc4b738adcae98a49a358e7c6109025cd14c9ef8eca346407c909c8,T17,594,AE8,3CF,787,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-7693e5dc03795ce68aae527c0d66b2dfb36cab6a95c9293542b9a1ab1f5fadd0,T12,E15,8F8,28F,B87,D22,C72,560,FBD,932,42B,AEA,70E,A04,051,55E,17D,438,948,E79,7BF,583,5F8,FE4,3.0
Ransom.Cerber-7743b6beefd95c5193ed3b7f5d2e238952b5356c3d5411a3a327d3203fe9813e,T16,BF4,BC8,3CF,78B,D22,CB2,460,FB9,932,42B,AEA,70E,504,051,59E,13D,478,948,E79,7BF,583,5E8,FE5,3.0
Ransom.Cerber-78a6544f7465ecbef7efe6cf1e1ceaa6ed425ab95643c046a4ec8f5309f36125,T1C,134,A4C,3C6,9C6,563,847,470,CAD,932,83F,5FB,A5E,E04,291,59E,232,478,D4C,9AE,78F,9C3,5BC,6E8,3.0
Ransom.Cerber-78f0b574e85090c58688294539eb42be859211e6ad21c0b7118c05681aeb927d,T17,0E4,058,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,151,58D,23D,078,94C,D7A,2BF,983,5E8,FE8,3.0
Ransom.Cerber-791a7c24e636235ec613762e87033bbdc62339e3d4b308f9768ce4a5a13a9a6f,T12,9A4,D34,28F,BD7,D52,C76,121,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,77E,9D2,4E8,FD9,3.0
Ransom.Cerber-79c6a4a72bc862109df95d17841edd8b7a9c5cfdb2628792041a8a3ceef41399,T18,C14,08C,3CB,98A,563,C43,560,CED,932,92F,AFB,A0E,A04,051,69E,176,43C,94C,A7D,7DB,583,5F8,AE4,3.0
Ransom.Cerber-7ae459dffa33888f2cab744ff9cd95fcb041dbcb5b73a25026e5ddd5222eafbd,T1D,FB4,028,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,191,59D,23D,078,84C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-7aea3fe1b94ae00cb1bdf5f9bf50ab893ee72d69ac5177f30979e7b175329c6d,T1C,A64,6C8,28F,B97,D62,CB6,121,FB8,972,82B,2EB,75D,904,161,54D,17D,0B4,A08,C3A,77F,9C6,4F8,FD8,3.0
Ransom.Cerber-7b1d8ffa135e5dd3ead07db522a79d02ba7ae726a676df79421f6d0e7f5eb523,T1F,2E4,6D4,28F,B97,D62,CB6,121,FB8,972,82B,2EB,75E,904,161,44D,17D,074,A08,C3A,77F,AC6,5F8,FD8,3.0
Ransom.Cerber-7b3accab3d6146cc273354e1457775537df4131f9c58be4459439de29faa32d0,T13,584,7A8,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-7bad201c0c201f5353e13f95d247acdf2a173158d74a2f6a39424850b4fa3137,T12,3B4,158,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,191,58D,23D,078,94C,D7A,2BF,982,5F8,FD8,3.0
Ransom.Cerber-7cafe490d8c6f98fc516278c0b8c38e817a2be5dd5f3184ac34d68a81748af9c,T15,FC4,268,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,251,58D,23D,078,94C,D79,2BF,983,5E8,FE8,3.0
Ransom.Cerber-7e27fc984e9574d77686ac617b1027d6aa1d9388e3e4815f771c8865a69dd023,T1E,B94,8A8,28F,797,D52,CB6,520,FB8,932,82B,2DB,75E,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-7e310c2bb86a927ae9643b978e6d0d0a0944c245133ad5d8a7b0f36620496a11,T1A,D24,808,2C6,9D5,653,44B,131,CBC,973,83B,2AF,AAD,D04,2A1,58D,276,0B4,E4C,8AF,75F,DD3,4BC,A9C,3.0
Ransom.Cerber-7f9b35378fc312853dda1fbf5ccbffbbe8b691d41525a11fb5d7e8cca425b0e5,T1C,B14,72C,3C6,9D5,213,847,470,C6D,533,83F,AFB,A5E,E04,291,58E,232,4B8,D4D,9AE,38F,9D7,5BC,6A8,3.0
Ransom.Cerber-7fc8a9cf320f66cd5fec49b0afaee4ba4d482fd2aeba1d4d4269726a4eecbf4c,T16,1A4,9D8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,70E,904,051,59E,13D,478,948,E79,7BF,583,5E8,FE5,3.0
Ransom.Cerber-805b965be48ac207823f804f3ca70b0cfa49817a75e4bfbd6c6f60794748587b,T1A,634,4A8,28F,B97,D62,CB6,120,FB8,932,82B,2EA,75D,904,161,54D,27D,474,A4C,C3A,77F,9C6,4F8,FD8,3.0
Ransom.Cerber-80d402f38ff9849ea5e9f8a126e00f423ca1b4f1121c8059aebed8336bfc6f30,T1B,A04,3F4,28B,6D6,F0A,CAA,832,E74,072,C37,3D6,A5F,989,246,44C,575,0F8,80C,D7A,A7F,BD6,4EC,7C5,3.0
Ransom.Cerber-80f222c6e5af2d70b9296c8eb57f4afcf241757dd82820b7ffdf1bc93bd21077,T1D,304,288,2C6,9D5,253,44B,131,CBD,A73,C3A,27F,AAE,D04,2A1,58D,322,0B4,E4D,4AE,78F,DE7,5BC,59C,3.0
Ransom.Cerber-81f3348b606b91e53de4108cd7441b15afb7769d9ba0f242a08a84244ac61838,T1A,324,818,2C6,AC5,653,44B,131,DBC,973,83B,2AB,AAD,D04,2A1,58D,275,0B4,E4C,8AE,75F,DD3,4FC,ADC,3.0
Ransom.Cerber-827b9b770d3f7aff8d6c2ac44f7acd290ddcb0251d6697eb4bf8109979ac53cc,T1C,BE4,D34,28F,BD7,E12,C76,421,F78,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,D7A,77E,992,4F8,FD9,3.0
Ransom.Cerber-833c9c8cdeab2d7f8b0015c76afdc6f2460dcf4bda001f180b99dd7af1bf4da5,T13,704,31C,3C5,CD5,213,847,471,C6D,533,93F,AFB,A5E,E04,290,58E,232,4B8,D4D,AAE,38F,997,5BC,6A8,3.0
Ransom.Cerber-837c20e4dd7e2f589dd5d2f830ffbbd575c720323d75dc70cb8a9fc6fe748bba,T15,694,788,28F,7D7,D16,CB6,520,FB8,932,82B,6DA,79D,904,261,48C,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-8553d24fd4175ce3df6dcf11d779926a287a7ff0f441b4f5dbcb6d717049d610,T1A,F15,7A8,28F,7D7,D52,CB6,520,FB8,932,82B,2DA,79D,904,261,54C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-86f9a1dadbb0bd14a2f9a5d839539d24e1f8c8a14a0dc4c5acfb577215d98e15,T1E,5A4,A34,28F,BC7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,44D,27D,0B4,90C,C7A,67E,9D2,5F8,FD8,3.0
Ransom.Cerber-8abe8e8c91008f673f231535440189064d6172cf4e87921c64ae109846665fe7,T1D,894,A24,28F,BC3,E52,C76,121,FB8,532,83B,2EA,B9D,904,291,55D,27D,0B4,90C,C7A,77E,992,5F8,FD8,3.0
Ransom.Cerber-8ad9c2fe208593407dec4a5d27ae994e5e37d4264578d26c24e3bc85466f27a2,T14,E44,C8C,3CA,9C5,523,847,470,DAD,932,83F,9FF,A5E,D04,291,59D,231,4B8,D4C,AAE,78F,9C3,5BC,6A8,3.0
Ransom.Cerber-8c4b58be5757950dab3017144a226a949adf5eb9b8d4cba8221ab11b59d051f2,T12,234,7A8,28F,797,D62,CB6,120,FB8,932,82B,2DB,79D,904,261,54D,17D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-8c6525ceb361c621f357794e80e31c585e919711cecb27c3b92a7d6db7f18af0,T1D,BC4,D34,28F,BD7,D52,C76,421,FB8,532,83B,2EA,B9D,904,291,48D,23D,0B4,94C,C7A,67E,9D2,4F8,FD9,3.0
Ransom.Cerber-8c6cba911485aa566a35325a5809a1e6fead1394d5750d19ae2dc794f96f5fc1,T16,BF3,F78,3C7,AD6,563,48A,130,DBC,A72,83A,2EB,69D,D04,261,54D,175,4B4,E0C,87E,79F,EC7,8F8,ADC,3.0
Ransom.Cerber-8e3d426e8980df72910e0c3c061c1e611a40ead0933d912a71fff2a959668dc0,T13,CC4,9B8,28F,7D7,D52,CBA,521,FB8,932,82B,2DA,75D,904,261,54C,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-8e8eb5c5f04713221f48f5376c15a82f2846dfbde678912c58453b25053a0dab,T13,7A4,C24,28F,7C7,E52,C76,121,FB8,572,83B,2EA,B9D,904,291,49D,27D,0B4,90C,C7A,67E,9D2,4F8,FD8,3.0
Ransom.Cerber-8f5611e055547ebd17d6f0966f189571dc267e2c4c381e0f3c8241e086b8256d,T1F,BD4,BD8,3CF,79B,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59D,13D,078,948,E39,7BF,583,5E8,FE5,3.0
Ransom.Cerber-8f7af103b294d1c9684fe12b7a04e63202bed1b1a5b0589635b116c200caa4e9,T19,CB4,6A8,28F,797,D52,CB6,520,FB8,932,83B,2DA,75E,904,261,44D,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-90e68a5ff248f08569719aafde98dae99cd71a0245c70264750d01a30717f4d3,T1A,124,A4C,3C6,9C6,563,847,470,CAD,933,83F,5FB,A5E,E04,291,59E,271,478,D4C,9AE,38F,9C3,5B8,AE8,3.0
Ransom.Cerber-914a64a7101e9881226a5c6aae9f3a74ee088823beae25a4ae2ab16079874e1f,T1E,334,B6C,3C6,9C6,623,847,471,CAD,933,83F,5FB,A5E,E04,191,59E,272,478,D4C,9AE,38F,9C3,5BC,6A8,3.0
Ransom.Cerber-9347a68a4a283f7a323d1dad02d8e9d4bd2639225405f9b167a5787b2dc06774,T13,362,778,AC7,2D7,7C2,449,531,4EC,061,47D,247,B93,9C8,62B,EC8,232,1DF,C6A,08E,FFA,7D5,55A,3B9,3.0
Ransom.Cerber-958eaac9cb5c63330bf7ea577e03c1f54d717e7e1c892a9e8736b0b9e9fe2e30,T1A,3A4,BC8,3CF,797,C22,CB2,460,FB9,932,42B,AEA,74E,904,151,59E,13D,478,948,E39,7BF,583,5E8,FE4,3.0
Ransom.Cerber-95ca60c7e19ae22a1074bc1dfc10437d65a173db4fe25c190de344f034ac1b66,T11,014,82C,3C6,8D5,213,847,471,C6D,533,83F,AFB,A5E,E04,291,58E,232,4B8,D4D,9AE,38F,9D7,5BC,6A8,3.0
Ransom.Cerber-95fb4e349d16c0becac7f1004163428b6169ba7994294ba7b12170079a881a6d,T12,594,158,28F,BC7,D12,C76,460,FB9,532,83B,5EA,B5E,904,251,58D,23D,078,94C,D7A,2BF,983,5E8,FD8,3.0
Ransom.Cerber-96f8cbae3db9b829fcd902cdca63311d07165d84a2d2c5493dd7fe4fe318b2ea,T15,6B4,F44,28F,7D7,D12,C76,421,FB8,532,83B,2EA,B9D,904,2A1,48D,23D,0B4,94C,D7A,67E,9D2,4F8,FD9,3.0
Ransom.Cerber-97cec09fda988cffcb5aaf7ca5fd0b6a7a0989f26a478689b1d1703d7bee8d9a,T12,B44,838,2CB,AC6,A53,857,531,EB8,872,83B,1EB,BAD,D04,291,48D,235,0B4,94D,86E,75F,9D3,0FC,BDD,3.0
Ransom.Cerber-97d3eb7f726054fecdbe582900c81f099d838e760178e71bbce4817389c9ebb1,T19,894,8B8,28F,797,D56,CB6,520,FB8,932,82B,2DB,79D,904,261,44C,17D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-9829dd093616e5c8eb15db140656e121c668c11db4946b15abeea163447a9d82,T1B,964,C2C,3C6,9D1,653,80B,471,CAD,972,83F,5FB,A5E,E04,3A1,5CE,232,4B8,94D,5AE,38F,9D3,57C,2A8,3.0
Ransom.Cerber-9859a8ae760763a8b8ec00af5646360356877e2182e3c10ce7f62817852b4a94,T1F,284,7F8,38F,B87,D22,C72,560,FB9,932,82B,AEA,70E,604,051,55E,17D,438,948,E79,7BF,583,5F8,FE4,3.0
Ransom.Cerber-99bf81eb82779f5820a48cf8525f67d8ca62e16eb2d34acda48ecbc3ea3fef08,T1E,0A4,048,28F,BC7,D12,C76,460,FB9,932,83B,5EA,B5E,904,191,58D,23D,078,94C,D79,2BF,983,5E8,FD8,3.0
Ransom.Cerber-9c4df05367d12778f72f2756e5f16d8025cdd43d5f220650afd5928a58cf707b,T12,2B4,7A8,28F,797,D56,CB6,530,FB8,932,82B,2DA,79D,904,261,44D,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-9c535ca860f558cf4868da84d84a0c054b70c0e8da2dea41597c01430bccb7ec,T15,EA4,8B8,28F,7D7,D16,CB6,520,FB8,932,82B,6DA,79D,904,261,44D,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-9caf6e8c285e31895a36648d4ddb52fbe79f8288fc1b87e0beecf10d532ea3ca,T1F,C14,918,2C6,9D5,653,44B,131,CBC,933,83B,2AF,AAD,D04,2A1,58D,276,4B4,E4C,8AF,75F,DD3,4BC,A9C,3.0
Ransom.Cerber-9ce37d50ce79bd0ab13169bed66c66c3d0151ed15aa613443631c5b9280fd60d,T18,C64,798,28F,7D7,D62,CB6,520,FB8,932,82B,2DA,79D,904,261,54D,13D,0B4,A4C,D3A,77F,9C2,4E8,FD9,3.0
Ransom.Cerber-9d310965f76ec689f843b1cc13ab8fd0aa431da3f77fa8dbf9b104675a2e5f9f,T10,394,7D4,28F,B97,D62,CB6,521,FB8,932,82B,2EB,75E,904,161,54D,17D,074,A08,C3A,77F,AC6,4F8,FD8,3.0
Ransom.Cerber-9dc3687851ebfb5ea9cf7c06bb1d9aa8f5d9df20d92e66328cbce2ab77e0a0ce,T1E,424,A4C,3C6,9C6,663,847,470,CAD,533,83F,5FB,A5E,E04,291,59E,232,478,D4C,9AE,38F,9D3,5B8,6E8,3.0
Ransom.Cerber-9dea082655849d9f3f7ed60da66e302284e2eacd04e8d6b9e7e147aeb24ae7e9,T1E,CC4,6B8,28F,797,D56,CB6,520,FB8,932,82B,2DB,79E,904,161,54C,13D,0B4,A4C,D3A,77F,AC2,4E8,FD9,3.0
Ransom.Cerber-9ee0dead6f8b8ea4f76a9564ab9fab83ba407d6b6b476d08ff68d317e02edbb2,T15,D83,784,2C5,AC1,743,40B,031,CB9,477,C3B,2AB,BAA,E44,3E1,89D,226,4F5,90D,49F,69F,EE3,17D,2AD,3.0
report1006.txt,T1A,A62,A48,385,EC2,127,04F,670,DEC,761,52F,3B3,A21,906,0F9,A98,0B3,37E,5B9,08F,EDA,646,97D,7D2,0.0
report1013.txt,T1B,582,4C9,346,AC7,276,88F,6B0,DFC,E40,54E,391,BE9,806,11B,BE0,066,6DD,414,0CB,F67,FC1,E7A,6B6,0.0
report1016.txt,T1B,C92,DFD,24D,ECF,122,04A,5B8,9BC,77A,04A,299,7D0,487,CEB,E44,027,15F,470,CAE,BF7,6E2,93B,5E5,0.0
report1018.txt,T18,D82,54B,376,FF1,02E,04B,769,9AA,F33,53B,E91,A70,805,01C,670,01F,379,41C,0EE,A55,EA9,BE5,6ED,0.0
report1020.txt,T1A,EA2,687,375,FF6,12E,04B,7A8,9AA,F33,17B,A91,670,405,01D,670,02F,379,40C,0EE,A55,EAD,BE9,1ED,0.0
report1027.txt,T1A,591,55A,1D7,AC7,3D2,88A,9E0,4DC,440,58D,3C2,6D8,14E,017,FE2,769,BCD,41A,0CB,B75,B45,D4B,7BB,0.0
report1031.txt,T1C,F22,57D,349,AE2,033,04F,6F0,EFC,E12,B1B,7F0,656,816,069,BA4,096,67C,461,08F,F5B,EC3,665,B67,0.0
report107.txt,T18,D82,6E9,34B,BC6,276,84F,6B0,DFC,E40,55E,391,BE9,80A,05B,BE4,066,5ED,410,08B,F67,FC1,E3A,5B6,0.0
report1074.txt,T1A,9D2,41E,36F,BC9,2BA,C8F,560,EA8,D90,909,149,FFE,C09,616,9D2,096,DD5,010,0CB,B76,FC1,E77,5B2,0.0
report1076.txt,T13,502,C09,28A,AD6,173,04F,6F0,EEC,911,F5F,7F2,645,50A,02A,B94,267,36C,016,0CF,F5A,B87,C79,3A7,0.0
report1078.txt,T16,8D2,FAE,36F,7CA,2B6,C8F,5A0,EEC,D80,909,245,FEE,909,116,6D2,196,9C8,011,0CB,B76,FC1,E77,5B7,0.0
report1079.txt,T1B,B72,C9A,3AB,BCA,3E5,C8B,5A0,DD8,880,949,385,BED,50D,117,BE2,699,ECC,005,0C7,B35,FC5,E67,277,0.0
report1082.txt,T1E,C82,5B9,346,AC7,273,44F,6F0,DFC,A40,14E,392,BE5,40A,06B,BE4,066,6ED,415,08B,F67,FC1,E7A,6B6,0.0
report1083.txt,T1B,9C1,88A,186,7DB,397,086,6E0,5DC,584,1ED,393,B94,04D,07B,F94,134,3DE,84A,08B,BB6,789,A9F,3BF,0.0
report1088.txt,T1B,672,4D9,346,AC7,276,84F,6B0,DFC,E40,54E,391,BE9,80A,01B,BE4,066,6DD,411,0CB,F67,FC1,E7A,6B6,0.0
report1089.txt,T15,772,3D9,346,AC7,273,84F,6B0,DFC,A40,54E,391,BD9,80A,02B,BE4,066,6DD,415,0CB,F67,FC1,E7A,6B6,0.0
report1091.txt,T15,9E1,49C,349,696,03B,44F,7F1,EEC,E33,B2F,7F0,A01,909,468,B29,167,66C,452,1CF,E6A,EC7,924,766,0.0
report1095.txt,T10,043,60E,1C5,AD6,577,44F,2B1,DDC,A24,9AF,3D1,D42,D25,036,7C4,233,21D,9BE,08F,E8A,31A,C39,7AA,0.0
report1096.txt,T1C,343,61E,1C5,AD6,577,44F,1B1,DDC,A24,9AF,3E1,D42,D15,036,7C4,233,21D,9BE,08F,E8A,34A,C39,7AA,0.0
report1099.txt,T12,682,7D9,346,AC7,273,44F,AB0,DFC,A40,55E,391,BA5,806,06B,BA4,067,6ED,414,0CB,F67,FC1,E3A,6F6,0.0
report1100.txt,T1F,D02,230,34D,E91,7F6,0C7,084,58C,E04,E77,EA2,DD3,834,8B6,73F,023,139,464,CB6,15A,7CB,AAB,322,0.0
report1101.txt,T16,092,7F9,34A,AC7,133,44F,AB1,DFC,E11,51B,3D1,BA5,806,46A,BA4,09B,6AD,420,0CF,F57,FC1,D39,AE6,0.0
report1116.txt,T17,B92,4B9,34A,AC7,272,84F,6B0,DFC,A40,55E,391,BE9,80A,01A,BD0,066,6DD,415,0CB,F67,FC1,E7A,6F6,0.0
report1117.txt,T13,DA1,4AA,186,7DB,397,086,AE0,5DC,584,1DD,393,B94,04C,07B,F94,138,39E,85A,08B,BF5,789,9AF,3BF,0.0
report1118.txt,T10,C92,7E9,346,AC7,173,44F,6B0,DFC,B40,55E,3D1,BA4,80A,06B,BA4,067,6AD,414,08B,F67,FC1,E7A,6F6,0.0
report1120.txt,T14,192,6B9,38A,AC7,273,44F,6B0,DFC,A40,55E,391,BE5,80A,02B,BD4,066,6DD,415,0CB,F67,FC1,E3A,6B6,0.0
report1123.txt,T1E,6B2,08A,35B,7C9,2BA,CCF,570,EEC,D90,81A,24A,FEE,C09,215,5D5,092,9D9,414,0CB,B7A,FC1,E3A,573,0.0
report1126.txt,T11,982,6B9,346,AC7,273,44F,AB0,DFC,A40,55E,391,BA4,806,06B,BA4,06B,6DD,414,0CB,F67,FC1,E7A,6F6,0.0
report113.txt,T1A,4C2,265,249,37B,F49,4DA,953,EA4,0E8,1AA,3E1,58D,1AF,03F,B40,474,3AD,9A6,8F7,D70,34C,88E,7DD,0.0
report118.txt,T11,042,AE5,2E7,E82,163,84F,5E0,DED,901,74B,2E1,594,60B,417,BF2,F9E,E8C,01A,0CB,F2A,E83,655,7B7,0.0
report12.txt,T1C,662,268,B49,AE1,825,01F,5A8,FF8,B2A,537,7F1,210,419,1FA,72D,072,53D,5E5,886,89B,BCB,339,7F3,0.0
report126.txt,T1C,E42,3D5,34B,AC7,173,48F,AF1,DFC,E50,14F,352,A95,806,02A,BE0,06B,65D,418,0CF,F6B,F85,97A,AE6,0.0
report127.txt,T1B,391,3EA,29E,3CA,39B,4C6,9E0,9D8,890,4DC,347,BD5,048,137,BD1,075,BCE,41D,0CB,B75,BC9,A9F,6AB,0.0
