,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
Ransom.Cerber-333e881bcf062e4688d537545618f29507bfcc3ee6e7730f25954d1d061b4c38,T1,22,F3,2C,C3,CB,99,A5,73,C4,35,60,C9,E9,32,42,FA,FB,90,EA,04,45,16,9E,27,24,3C,D4,CA,7D,7C,B5,87,9F,8A,E4,3.0
Ransom.Cerber-334d83b447049460ab682a6d2649f9c4ae688a162632423c244c76d50bee1396,T1,80,15,8D,42,8F,79,7D,62,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,16,25,4D,17,D0,B8,90,8C,3A,77,FA,C6,4F,8F,D8,3.0
Ransom.Cerber-336f4eb10d2cc9053cf1c3444c5d931e1c7587413f63bbbfa413b3b1baadad77,T1,4B,74,69,82,8F,7D,7D,62,CB,65,20,FB,89,32,82,B2,DA,79,D9,04,26,15,4C,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,3.0
Ransom.Cerber-33a960ff927cffc5a1b3e70d2c1ccc3147f651a112764b4873d54d8b9fbf1bab,T1,C5,74,AE,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,05,15,9E,13,D4,78,94,8E,79,7B,F5,83,5E,8F,E4,3.0
Ransom.Cerber-33dacf97583db22a210c45667ee4d79a23a48828e83ab5ef8965239485987473,T1,BE,94,7D,42,8F,B9,7D,62,CB,A5,21,FB,89,32,82,B2,EA,75,E9,04,16,15,4D,17,D0,74,A0,CC,3A,77,F9,C6,4F,8F,D8,3.0
Ransom.Cerber-3487c3cffe5cae0f8a6faa057d7a7ab872cebf61f149767e1d49269815fef828,T1,B1,04,28,82,C6,9D,52,53,44,B1,31,CB,D5,73,83,A2,7F,AA,ED,04,3A,15,8D,32,20,B4,E4,D4,AE,78,FD,E7,9B,C6,9C,3.0
Ransom.Cerber-34d1334698404c1d093885465a21341912bceb7041e531bac1573454d6a99400,T1,E5,E4,8C,82,8F,7D,7D,52,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,16,25,4C,13,D0,B4,A4,8D,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-376ab7022939f9116cbd9c19c1cbf4aa0cad35428d41972176e4079e620d77d3,T1,F2,C4,7C,82,8F,7C,7D,52,CB,65,30,FB,89,72,82,B2,DA,75,E9,04,26,25,4D,17,D0,B4,90,CD,3A,77,EA,C2,4E,8F,D9,3.0
Ransom.Cerber-37ae897b18529a62d1b80db3b2ca4dfe0639d71f2d7b226021f3d80a926041b0,T1,B7,04,7C,43,9A,CC,31,16,10,73,31,96,E2,72,83,36,BB,7B,D9,45,2D,08,4E,6F,5A,B8,8B,DD,5D,38,F8,93,2F,86,D6,3.0
Ransom.Cerber-37c26dd7616415d0080dba5e6a990e4037396ec96bd373f8f17170a29700205d,T1,B4,14,73,C2,C6,CD,52,23,84,74,71,C6,E5,32,83,F6,FF,A5,EE,04,29,16,9E,33,20,B8,D4,D5,AE,38,F9,D7,5B,85,A8,3.0
Ransom.Cerber-38cece918018a9ab2de71ed1d056c52cf333ac94c6bb910e8d07d39ae00c2d0c,T1,60,54,8E,82,8F,B8,7D,62,C7,25,60,FB,99,32,42,BA,FA,70,EA,04,05,15,5E,17,D4,38,94,8E,79,3B,F5,83,5E,8F,E4,3.0
Ransom.Cerber-39023c6740e22cd5716624be1ecd301432950cce80defa0291d1160d4a1a6196,T1,65,35,E4,42,8F,7C,7E,12,C7,64,31,FB,85,72,83,B2,DA,BA,D9,04,29,14,9D,23,D0,B4,94,CD,7A,67,E9,D2,0E,8F,D9,3.0
Ransom.Cerber-3ad31ff9f2b521550085ac82530970c6b9ba5422b3f945f0f1e17ae7f67f6af7,T1,1E,A4,A3,42,8F,BC,7E,52,C7,61,21,F7,85,72,83,B2,EA,B9,D9,04,2A,15,4D,27,D0,B4,90,CC,7A,77,E9,92,4F,8F,D8,3.0
Ransom.Cerber-3b6b6c7b2bb69372f6e86de21cd43b4cb80d768e9a48cf02979b50c601a6184b,T1,65,34,A4,C3,C6,9C,65,63,84,74,70,CA,D9,32,83,F5,FB,A5,EE,04,29,15,9E,23,24,78,D4,C9,AE,78,F9,C3,5B,C6,E8,3.0
Ransom.Cerber-3cdbce29dfbee605cf99713e1a9c0f9289e2b289238240c1d4ea1f10646a5974,T1,53,C4,26,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,25,15,8D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-3d090a49182cc925ba90dd697213b5ab9d0a016ddf60d7f7806cd5de632f2c1d,T1,58,D3,ED,C3,CA,D5,A1,63,C4,65,A0,89,EA,32,91,FE,FB,90,FA,04,06,15,9F,13,24,7C,D8,DA,7C,7C,B5,47,AB,86,F4,3.0
Ransom.Cerber-3d5b864d6a48bb092ad585d6790eb6a3812ca1baa99657491c86152bd24c146f,T1,63,14,64,C3,C5,CD,52,13,84,74,70,C6,D5,33,93,FA,FB,A5,EE,04,29,15,8E,23,24,B8,D4,DA,AE,38,F9,97,5B,C6,A8,3.0
Ransom.Cerber-3eaab84bdc3ece537203e0bb0314977d88f1b83e815ab316f7953f6cf17342df,T1,2A,E4,CD,83,CF,B9,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,05,15,9D,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-3f261fc5098cdd5c8debeb0f492cfcb1d92c2255fcc472633244fc974ba3a93f,T1,1A,F4,9C,83,CF,79,BC,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9D,13,D0,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-4006e1271c94c78a378d833ed633edf3a01f75709830bb05934e36cd0b669b26,T1,0C,F3,27,82,C6,9D,12,53,44,B1,31,87,D6,73,83,A2,BF,AA,ED,04,3A,15,8D,32,20,F4,E4,D4,AE,79,FD,E7,9B,C5,9C,3.0
Ransom.Cerber-40721bbffae81cd079ea8084ff8a6ec9ede27cecde616e89fa6f81039ace48a2,T1,17,25,8C,82,8F,79,7D,56,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,16,25,4C,13,D0,B4,A0,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-409f1a87de06fcc8a3b3e76b949d071d8c7dff83904928980a0aff9d8f18da9c,T1,5A,24,94,C3,C6,9C,52,63,84,74,70,CA,D5,33,83,F5,FB,A5,EE,04,29,15,9E,27,24,B8,D4,C9,AE,38,F9,D3,5B,C6,A8,3.0
Ransom.Cerber-41efc9d0ea330bca86e59788e4d83a5fb56decf97075f5a109b6ce908a1b34d9,T1,1E,64,6C,C2,8F,B8,7C,62,C7,25,60,FB,99,32,42,BA,FA,70,EA,04,05,15,5E,17,D4,38,94,8E,79,7B,F5,83,5E,8F,E4,3.0
Ransom.Cerber-437ab510ca65a557a67852689b3c47b37b5de267ed83dfe830addf240fb6c5b2,T1,DC,24,A4,C3,C6,9C,52,63,84,74,70,CA,D9,33,83,F5,FB,A5,EE,04,29,15,9E,27,24,78,D4,C9,AE,38,F9,D3,5B,C6,A8,3.0
Ransom.Cerber-44adf4d697d7a49083f9cf7e3fae850f384c159cd3619af600812853b2de1358,T1,8C,94,D4,42,8F,BD,7D,52,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,77,E9,D2,4E,8F,D9,3.0
Ransom.Cerber-46054b5a9e8f5ed2c1b706250d17ade64d7d3fc5a1a5130dd86279d4d7a3d538,T1,1F,24,90,82,C6,9D,56,53,44,B1,31,CB,C9,33,83,B2,AF,AA,DD,04,2A,15,8D,27,60,B4,E4,C8,AF,79,FD,D3,5B,C6,9C,3.0
Ransom.Cerber-46b642e12fd4e4a8485456f7c5bd6cb95b41c39f23d5b8169a5f7afeb2b04495,T1,EB,64,37,C3,C6,98,51,A3,84,74,71,C9,D9,72,83,F5,F7,A4,BE,04,3A,29,CE,23,28,B8,98,D5,6E,78,F6,C3,57,C6,B4,3.0
Ransom.Cerber-46cdeb7db4aa73971c33cbe53a0fcf5d1ff24db895a8788c8cb1662d42bbee4d,T1,53,D4,7C,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,DB,79,E9,04,16,15,4C,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-47ecb4fddf646fb954b1a7cd4dac8d38b4a898e0dd9ba00d188aaf41e5e8b62d,T1,84,94,D3,42,8F,BD,7D,52,C7,60,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CD,7A,77,E9,D2,4E,8F,D9,3.0
Ransom.Cerber-49f71c197947bf67c08d25774a1790a3851d7769acbe968be20253725a95402b,T1,F2,E4,BD,83,CF,78,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-4a6ef50650442729948e52b4f4e3b78f95d6fb27703ed05510ec80a5815f1cf4,T1,E5,D4,9A,82,CF,78,7C,52,C7,64,21,FB,98,32,82,B5,E6,B4,EA,04,25,15,8D,13,E4,78,94,DD,7A,6B,F6,C3,1E,8F,E4,3.0
Ransom.Cerber-4b557f9725d020de3366f4497d16340f29c60d479eb8f85513b3b46b4bd60b0f,T1,BB,A4,7B,82,8F,79,7D,52,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,26,15,4C,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-4b91bc40698fa3534cd189ec2059f948b9f6f6dcaeb7fe9f42a05002d414c522,T1,44,D4,7A,82,8F,79,7D,56,CB,65,20,FB,89,32,42,B6,DB,79,D9,04,26,14,8C,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-4c1a63d7fc137f52f0dea61fcf51264ad1fd9d478009e36dbd2f9db46e84ae03,T1,C8,04,5A,82,C6,9D,52,53,44,B1,31,CB,D5,73,C3,A2,AF,AA,ED,04,3A,15,8D,22,20,F4,E4,D8,AE,78,FD,E7,5B,C5,9C,3.0
Ransom.Cerber-4d2044d8d7ea5c1444dc487536a26beb3139d33edbb2b8db9207a59c889fc375,T1,F0,A4,A3,42,8F,BC,7E,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,29,15,4D,27,D0,B4,90,CC,7A,67,E9,D2,4F,8F,D8,3.0
Ransom.Cerber-4d2f6e046f64e2595c775fde2a8fef77bbd06e2e041c40ed0913c394af104bb9,T1,55,A4,7A,82,8F,7D,7D,62,CB,65,20,FB,89,32,82,B2,DA,75,D9,04,26,15,4C,17,D0,B4,A4,8D,3A,77,FA,C2,4F,8F,D9,3.0
Ransom.Cerber-4d4e46ca933b4a868310aa360948adaa74014a5755b25fd82b3e691f55e0a1ec,T1,20,A4,BD,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,15,15,9E,13,D0,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-4d86b8a962bad2640be3fd26036ee0baa6b61d699f329c2814ddd38bd8c07ed5,T1,EB,04,07,82,C6,9D,12,53,44,B1,31,8B,D6,73,C3,A2,BF,AA,ED,04,3A,15,8D,22,20,F4,E4,D4,AE,79,FD,E7,5B,C1,9C,3.0
Ransom.Cerber-4e3749a67d9d984b49c0f8c2ecb6b69ec9fabf104b2770204ed3869cf801e4bb,T1,A2,34,08,C7,C6,99,15,93,84,B4,71,C9,99,72,83,F6,F7,A0,BE,08,3A,25,CE,23,38,78,98,E5,6E,78,F1,C3,57,C6,B4,3.0
Ransom.Cerber-4f3ca65a95c5cad61b7a6085872df37df38d990b30acffd7a58082c22bb8dc83,T1,F2,74,D4,C3,C6,9D,55,53,80,B4,71,CA,D9,72,83,F5,FB,E5,AE,04,3A,15,CE,23,24,B8,98,D5,AE,38,F9,C3,57,C2,A8,3.0
Ransom.Cerber-4fcee370b220e1cd482ed281322b844c58b71016ffcd4e8b7767ac355d96620f,T1,CB,44,72,82,CB,6C,6A,53,85,71,31,EB,85,32,83,B1,EB,BA,DD,04,29,15,8D,23,90,B4,94,D8,6E,76,F9,D3,0F,CB,DD,3.0
Ransom.Cerber-5162b1fa6e9a98024552244cf12cd9c991b69f39c91c339740a30d25f928a0a8,T1,56,15,7B,82,8F,79,7D,56,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,26,15,4C,13,D0,B4,A0,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-5174f077897dfb0c9e5caeadb10408d0a9617229767645d64775996d4dd11da0,T1,3B,82,F3,C9,C3,2C,63,91,05,99,71,4A,A0,A1,4F,93,A7,F4,B6,CC,11,FB,A4,33,11,FE,D5,B0,8F,BE,53,86,9E,A3,65,3.0
Ransom.Cerber-51ffbca8efdb0873c1a31b8de0d3272109aebbf1337e3d9aa136b42505ddaf33,T1,23,A4,A3,42,8F,BC,7E,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,29,15,4D,27,D0,B4,90,CC,7A,77,E9,92,4F,8F,D8,3.0
Ransom.Cerber-52726e60b7d2fa28aab3a7ac849354cc3910eef5f8c39ad47bc04402bb2c7073,T1,28,64,AE,C2,CF,B9,BC,22,CB,24,60,FB,99,31,42,BA,EA,74,E5,04,05,15,9E,13,D4,78,94,8E,79,7B,F5,83,5E,8F,E4,3.0
Ransom.Cerber-5452aa495a027445ae1c0f0dbd1f46c254f54e53ea673c0623afbe7e176511e5,T1,6A,15,58,82,8F,79,7D,16,CB,65,20,FB,89,35,42,B6,DB,79,D9,04,26,14,8C,13,D0,B4,A4,CE,39,77,EA,C2,4E,CF,DA,3.0
Ransom.Cerber-57a368dd7d5b1c214d875d361ee5208902a24b55851a09fc5d48e3cca0427916,T1,D6,C4,D4,42,8F,BD,7D,52,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,67,E9,D2,4F,8F,D9,3.0
Ransom.Cerber-5855d6b239620e53c8c60acee3d0960b84fbb75f2f9b20b2ccf721a8fc5a88a2,T1,E7,54,D4,C3,CA,99,55,93,84,74,71,C9,A9,72,83,FA,F7,A0,BE,04,36,19,CE,23,24,7C,98,E5,6E,78,F6,C3,57,C2,B4,3.0
Ransom.Cerber-5881bbccf84a44db10e4c5f224457f2e3fd4c223aef9ed965da2f8e96c797ad1,T1,77,E4,7D,42,8F,BD,7D,62,CB,65,21,FB,89,32,82,B2,EA,75,E9,04,16,15,4D,17,D0,74,A0,8C,3A,77,FA,C6,4F,8F,D8,3.0
Ransom.Cerber-58e2b2260377d7b7a9b361e65fb4d1af2fabb093151531b69fa78bc4ef6c2726,T1,D4,44,53,C7,CA,59,19,96,05,E2,32,C5,99,71,83,E3,F6,E4,AD,09,36,14,8D,23,E8,BC,D4,D8,6E,74,FA,C3,9F,C2,E4,3.0
Ransom.Cerber-5991fe14dbdb366499d97d133ae891f82afddf013ab3e58cf4ab889caef5a6f5,T1,5E,35,A3,42,8F,BD,3E,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,29,15,4D,27,D0,B4,90,CC,7A,77,E9,92,4F,8F,D8,3.0
Ransom.Cerber-5a49d30da795301070d46cec05eaf408670e2b361e886d475ebcf37b1541424f,T1,39,24,B5,83,C6,DC,66,63,84,74,70,CA,D9,33,83,F5,FB,A5,ED,04,29,15,8E,27,14,B8,D4,C9,AE,78,F9,C3,5B,C6,A8,3.0
Ransom.Cerber-5abc5c05116cbdb04b6dfa385d47c2df5cd66bf5f97a72498f8726b52ce383c1,T1,15,24,94,C3,C6,9C,52,63,84,74,70,CA,D9,33,83,F9,FB,A5,EE,04,29,15,9E,27,24,78,D4,C9,AE,38,F9,D3,5B,C5,A8,3.0
Ransom.Cerber-5c0d2ec74a0dd9b715c4b3079880ced92539e7174dd4298e192f7b8f732f060b,T1,72,D4,7B,82,8F,7C,7D,52,CB,65,30,FB,89,72,82,B2,DA,75,E9,04,26,25,4D,17,D0,B4,90,CD,3A,77,EA,C2,4E,8F,D9,3.0
Ransom.Cerber-5c0f354bca22f9a97a384549826b18039bd7863fb3dedd45cd48d4f3ea592d5f,T1,96,44,E7,C3,C6,99,15,93,84,B4,71,C9,A9,72,83,F6,F7,A4,BE,04,3A,15,CE,23,34,B8,98,E5,6E,78,F6,C3,57,C2,B4,3.0
Ransom.Cerber-5c9fa86c5bd0903c9e8b07d5e68080ede0ca1ff008ba37fa0a957a838800d7aa,T1,D3,84,F2,82,8F,BC,7D,12,C7,24,60,FB,95,32,83,B5,EA,B5,E9,04,19,15,9D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-5cd37c4a72fe298066c5706e9f505dc901ce0a911f3320bc16851c1ece206424,T1,23,34,6A,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,EB,79,D9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,3.0
Ransom.Cerber-5db6eaaae175e9bc60593db04f77a4039ceef371bec1b6ded02c5d3045ad769c,T1,24,A4,D1,83,8F,78,BD,22,C7,24,61,FB,99,32,82,B6,E6,70,EA,04,05,15,9E,17,D4,78,94,8E,79,3B,F5,83,5F,8F,E4,3.0
Ransom.Cerber-5ea7d4dbf20ec48741c4d1f6781fa05ca6d418c017955f14de22e1d41713e168,T1,39,04,41,C3,C5,CD,52,13,84,74,71,C6,D5,33,93,FA,FB,A5,EE,04,2A,05,8E,23,24,B8,D4,D9,AE,38,F9,97,5B,C6,A8,3.0
Ransom.Cerber-5ea824ab4d482945ea5b2f0fff675fea28f0a1df0671f866869b64191977e2e7,T1,4A,94,03,92,8F,7C,BD,16,C7,A2,20,F7,98,72,92,B1,D6,79,D9,00,29,04,9E,1B,D0,F4,44,DD,7E,27,EA,C2,1E,8F,D9,3.0
Ransom.Cerber-6031a71b5885ecc14ce23222ce7ca90cf92141ec41a9ff2d69c3e6668dbda3eb,T1,FE,D4,D3,42,8F,BD,7D,52,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,90,CD,7A,77,E9,92,4F,8F,D9,3.0
Ransom.Cerber-60ae5c82068291a510f21babc80df311c9cbc746f7bf3d6784ca631654557a72,T1,DF,24,94,C3,C6,9C,52,63,84,74,70,CA,D9,33,83,F9,FB,A5,EE,04,19,15,9E,27,24,78,D4,C9,AE,38,F9,D3,5B,C6,A8,3.0
Ransom.Cerber-614e8563259eda8b46541fde9ddde9a2db4ef011d1d52d750bea528100c51c0d,T1,F2,34,B6,C3,C6,9C,66,63,84,74,70,CA,D5,33,83,F5,FB,A5,EE,04,29,15,8E,27,24,78,D4,C9,AE,78,F9,C3,5B,C6,A8,3.0
Ransom.Cerber-6299fd951861706bb974e213064371c5fb18a692adfe72c3835e33afa64d113e,T1,80,14,2A,C3,CB,98,A5,73,C4,35,60,CA,D9,32,52,FA,FB,A0,EA,04,05,16,9E,27,64,3C,D4,DA,7D,3D,B5,83,5F,8A,E4,3.0
Ransom.Cerber-62a8d29592e4fb515b3f2d3f0096f440a449839ce7ea70abef556175f4bfc09b,T1,E7,94,05,82,8F,BC,7D,12,C7,64,60,FB,95,32,83,B5,EA,B5,E9,04,29,15,8D,23,D0,78,94,CD,7A,27,F9,82,5F,8F,D8,3.0
Ransom.Cerber-6308edeb06674e1e2733a90b748cc152940bcb8527eaf9d651399ae47aa72467,T1,D9,E4,7C,82,8F,79,7D,52,CB,65,20,FB,89,32,82,B2,DB,75,E9,04,26,15,4D,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-63c3ff420f9f88e1e1f59825068046626b0565d1cefebbb3d9544d05fbbb2aca,T1,5E,84,16,82,8F,BC,7D,12,C7,24,60,FB,99,32,83,B5,EA,B5,E9,04,15,15,9D,23,D0,78,94,CD,79,2B,F9,83,5E,8F,E8,3.0
Ransom.Cerber-63e1e914f73ccc3e17fdd10d72d0d9d09e5b9cd8e9174ba0f3d106b64817f9ee,T1,6A,84,38,82,CF,BC,7D,12,C6,64,60,F7,99,32,83,B9,EA,B5,E9,04,25,15,8D,23,D0,B4,94,CE,79,27,F9,83,4E,8F,D9,3.0
Ransom.Cerber-63f8e76286d6c717d6825f025d50ec73c9f19a3174b285c2bf3639919719eda7,T1,35,C4,D4,42,8F,BD,7D,12,C7,64,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CD,7A,77,E9,D2,4E,8F,D9,3.0
Ransom.Cerber-64a1824c5f383a6c14ae077abfcb554076be9bf7528d2c01908ce38c555844ea,T1,A6,14,82,C3,C6,9C,52,13,84,74,71,CA,D5,33,83,F6,FB,A5,EE,04,29,15,9E,23,24,B8,D4,D9,AE,38,F9,D3,5B,C6,A8,3.0
Ransom.Cerber-6538e14b46deb92b5754c058443895f5f6eaa92e71a9e333db55fcb725873bc6,T1,7C,C4,C2,42,8F,7C,7E,52,C7,61,21,FB,85,72,83,B2,EA,B9,D9,04,29,14,9D,27,D0,B4,90,CC,7A,67,E9,D2,4F,8F,D8,3.0
Ransom.Cerber-6558fa567ab8290e98218b0b2587b7dc6240856bff1f9172d1083c5f5b756402,T1,0F,84,C3,42,8F,BD,7D,52,C7,61,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CC,7A,77,E9,92,4F,8F,D9,3.0
Ransom.Cerber-662c0e2d2b07b70b7fe33e36b6356eb5d6ee8d2a8681866d2c4d58427e7ef35c,T1,0A,93,CE,82,C5,9D,42,13,40,B1,31,CB,D6,72,D3,A2,BB,BA,EE,04,3A,14,9D,22,64,F5,E0,D4,AE,74,FE,E7,53,D2,9D,3.0
Ransom.Cerber-66bb40a604ca110d2902b37de6163768ee1fcb7dc4e7030e4e40d9e59136ac26,T1,3A,05,7A,82,8F,7D,7D,52,CB,A5,20,FB,89,32,82,B2,DA,75,E9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,3.0
Ransom.Cerber-6766e89ade15b8ddd781692f507cd765a19187bf7fd3e87e0568db0b7739b131,T1,8D,54,79,82,8F,79,7D,62,CB,65,20,FB,89,32,82,B2,DB,79,D9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,F9,C2,4E,8F,D9,3.0
Ransom.Cerber-67f02b6cd71ec541269f0803aafb4dcc3f3d826b5dad85fdec544e853435209a,T1,AA,34,A5,C3,C6,9C,65,23,84,74,70,CA,D9,32,83,F5,FB,A5,EE,04,29,15,8E,23,64,78,D4,C9,AE,79,F9,C3,5B,C6,E8,3.0
Ransom.Cerber-67fad2e9cee92afd3c252e626dbf7c439527a682e16c649b8c5b885fdd863d24,T1,73,44,C5,83,C6,9C,65,23,84,74,70,CB,D9,32,83,F6,FB,A5,EE,04,29,15,9E,23,54,78,D4,C9,AE,39,F9,C3,5B,C6,E8,3.0
Ransom.Cerber-687c438d43d0fae1b696724d3e091edcfe1ae6dd1e5e077c9fbc5c059c418526,T1,6E,F3,09,83,C7,AD,65,63,48,A1,30,DB,CA,32,83,E2,EB,69,D9,04,26,15,4D,27,54,B4,E4,C8,7E,79,FA,C7,4F,CA,DC,3.0
Ransom.Cerber-68a03b438406bda81245a16aadf82e0a8f9d36d43298edbd94aaa4ddad7abbdf,T1,74,14,51,C3,C6,CD,52,13,84,74,71,C6,D5,33,83,FA,FB,A5,EE,04,29,15,8E,23,24,B8,D4,D9,AE,38,F9,97,5B,C6,A8,3.0
Ransom.Cerber-68a1203a5f27b3087fde61ea64c71316e45a3c46f78208700f9e43ccf3a2489e,T1,F0,A4,BF,83,CF,79,7C,22,CB,24,60,FB,99,32,42,BA,EA,74,E9,04,05,15,9E,13,D4,78,94,8E,39,7B,F5,83,5E,8F,E5,3.0
Ransom.Cerber-6990f2b1a99dcebcd1010cd96adbdbd6d533fafca7450f0a797c89081c179869,T1,F4,94,79,82,8F,79,7D,52,CB,65,20,FB,89,32,83,B2,DA,75,E9,04,26,14,4D,17,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-69c06ffa701d27199946b6ecf709eefaac9ac8af6b8843f0a4816b5db7c548d2,T1,E0,14,D3,82,CB,7D,69,52,8A,61,30,EB,C9,32,83,B2,EB,75,D9,04,26,15,5C,17,90,B4,E4,CD,3A,7A,F9,C2,4F,CF,D9,3.0
Ransom.Cerber-69fe3ef1a1291867ab3a2ee96c1603923f1ec957a83d207f3fe37358a4084473,T1,C5,24,70,82,C6,AC,66,53,44,B1,31,DB,C9,72,83,B2,AB,BA,DD,04,2A,15,8D,27,50,B4,D4,C8,AE,75,FD,D3,4F,CA,DC,3.0
Ransom.Cerber-6ae5a2d6940de8040407189bff5f0459ba3d2d7d8b07e09ef485e1509deb16e2,T1,B4,14,72,C3,C6,8D,52,23,84,75,70,C6,D9,33,93,F9,FB,A5,EE,04,29,05,8E,23,24,B8,D4,D9,AE,38,F9,D7,57,C6,A8,3.0
Ransom.Cerber-6bcdcaeb79bab96d41ff060250a8ee96794210dd60afbc0d05e4e284a7c3e39c,T1,5E,24,9F,82,C6,9D,56,53,44,B1,31,CB,C9,73,C3,B2,AF,AA,DD,04,2A,15,8D,27,60,B4,E4,C8,AE,79,FD,D3,4B,C6,9C,3.0
Ransom.Cerber-6bde0b0098b513cd629d8b1180d629325659bf47589bca42f862556c44622c3c,T1,1A,84,D4,42,8F,BD,7D,52,C7,60,21,FB,85,32,83,B2,EA,B9,D9,04,29,14,8D,23,D0,B4,94,CD,7A,77,E9,D2,4E,8F,D9,3.0
Ransom.Cerber-6ca7c30b88512817976f3472c01a1cdcfaefd7cfd6dd0069b64a69a48e887a18,T1,73,14,81,82,C6,AC,66,53,44,B1,31,CB,C9,73,83,B2,AB,BA,ED,04,2A,15,8D,27,54,B4,D4,C4,AF,75,FE,D3,4B,C6,9C,3.0
Ransom.Cerber-6cb14b0c41b22f18e90c37bac41fc8b7aa32ba502e54dce9f8f7c9de284d9239,T1,0F,14,60,C3,C5,9D,52,13,84,74,71,CA,D5,33,83,FA,FB,A5,EE,04,29,15,8E,23,20,B8,D4,D9,AE,38,F9,D7,5B,C6,A8,3.0
Ransom.Cerber-6d30177d50ca0b2829dc3a9e87a2408bdf560d671c8e50e226dfbc3a01ccb9b9,T1,38,05,7C,82,8F,79,7D,52,CB,65,20,FB,89,72,82,B2,DB,75,E9,04,26,15,4C,13,D0,B4,A4,CD,3A,77,FA,C2,4E,8F,D9,3.0
Ransom.Cerber-6dd277484d337ebb059dcb696f9dd612cb6b916011993b027826d6aec3dd8c7d,T1,78,24,A5,C3,C6,9C,52,63,84,74,70,CA,D9,33,83,F9,FB,A5,EE,04,19,15,9E,27,24,78,D4,C9,AE,78,F9,C3,5B,C6,A8,3.0
Ransom.Cerber-702b73a093b4048ec2828f3da6e13a9dac9e5cbdf0d1364cc3d66b255fec3a9e,T1,FD,14,71,C3,C6,CD,52,13,84,74,71,C6,D5,33,83,FA,FB,A5,EE,04,29,15,8E,23,24,B8,D4,D9,AE,38,F9,97,5B,C6,A8,3.0
Ransom.Cerber-707d361c5b0a8b68a12d6d27085de9693b450e4f8c665a112a223179e30374c7,T1,E1,54,53,42,CB,BD,6A,53,86,61,31,EB,85,32,83,B1,EB,B9,D9,04,29,14,8D,23,90,B4,D4,C8,7E,76,F9,D3,4F,CB,D9,3.0
