,"('findfirstfileexw ntclose findfirstfileexw',)","('findresourceexw loadresource findresourceexw',)","('findresourcew sizeofresource loadresource',)","('getfilesize ntcreatesection ntmapviewofsection',)","('getsystemmetrics getsystemmetrics getsystemmetrics',)","('getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime',)","('getsystemtimeasfiletime ldrloaddll ldrgetprocedureaddress',)","('getsystemwindowsdirectoryw getsystemwindowsdirectoryw loadstringw',)","('getsystemwindowsdirectoryw loadstringw getsystemwindowsdirectoryw',)","('getsystemwindowsdirectoryw ntcreatefile ntcreatesection',)","('ldrgetdllhandle ldrgetdllhandle ldrgetprocedureaddress',)","('ldrgetdllhandle ldrgetdllhandle ldrloaddll',)","('ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle',)","('ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress',)","('ldrgetdllhandle ldrgetprocedureaddress regopenkeyexw',)","('ldrgetprocedureaddress getsystemwindowsdirectoryw ntcreatefile',)","('ldrgetprocedureaddress ldrgetdllhandle ldrgetdllhandle',)","('ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress',)","('ldrgetprocedureaddress ldrgetprocedureaddress getsystemwindowsdirectoryw',)","('ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle',)","('ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress',)","('ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll',)","('ldrgetprocedureaddress ldrgetprocedureaddress ntallocatevirtualmemory',)","('ldrgetprocedureaddress ldrgetprocedureaddress ntclose',)","('ldrgetprocedureaddress ldrgetprocedureaddress regopenkeyexw',)","('ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress',)","('ldrgetprocedureaddress ntallocatevirtualmemory ntallocatevirtualmemory',)","('ldrgetprocedureaddress regopenkeyexw regopenkeyexw',)","('ldrgetprocedureaddress regopenkeyexw regqueryvalueexw',)","('ldrgetprocedureaddress regqueryvalueexw regclosekey',)","('ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress',)","('ldrloaddll ldrgetprocedureaddress ldrloaddll',)","('ldrloaddll ldrgetprocedureaddress ldrunloaddll',)","('ldrloaddll ldrgetprocedureaddress ntallocatevirtualmemory',)","('ldrloaddll ldrgetprocedureaddress regopenkeyexw',)","('ldrloaddll ldrloaddll ldrloaddll',)","('loadresource findresourceexw loadresource',)","('loadresource findresourcew sizeofresource',)","('loadstringa ldrgetdllhandle ldrgetprocedureaddress',)","('loadstringa loadstringa ldrgetdllhandle',)","('loadstringa loadstringa loadstringa',)","('loadstringw getsystemwindowsdirectoryw getsystemdirectoryw',)","('loadstringw loadstringw loadstringw',)","('ntallocatevirtualmemory getsystemmetrics getsystemmetrics',)","('ntallocatevirtualmemory ldrgetdllhandle ldrgetprocedureaddress',)","('ntallocatevirtualmemory ldrloaddll ldrgetprocedureaddress',)","('ntallocatevirtualmemory ntallocatevirtualmemory ldrloaddll',)","('ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory',)","('ntallocatevirtualmemory ntallocatevirtualmemory ntprotectvirtualmemory',)","('ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory',)","('ntclose findfirstfileexw ntclose',)","('ntclose ldrgetdllhandle ldrgetprocedureaddress',)","('ntclose ldrloaddll ldrgetprocedureaddress',)","('ntclose ntclose ntclose',)","('ntclose ntclose ntopenkey',)","('ntclose ntopenkey ntclose',)","('ntclose ntopenkey ntopenkey',)","('ntclose ntopenkey ntqueryvaluekey',)","('ntclose ntopenkeyex ntqueryvaluekey',)","('ntclose ntqueryattributesfile ntqueryattributesfile',)","('ntcreatefile ntcreatesection ntmapviewofsection',)","('ntcreatesection ntmapviewofsection ntclose',)","('ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey',)","('ntfreevirtualmemory ntallocatevirtualmemory ldrloaddll',)","('ntfreevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory',)","('ntmapviewofsection ntclose ntclose',)","('ntopenkey ntclose ntopenkey',)","('ntopenkey ntopenkey ntopenkey',)","('ntopenkey ntopenkey ntqueryvaluekey',)","('ntopenkey ntqueryvaluekey ntclose',)","('ntopenkeyex ldrloaddll ldrgetprocedureaddress',)","('ntopenkeyex ntqueryvaluekey ntclose',)","('ntopenmutant ntopenmutant ntopenmutant',)","('ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory',)","('ntqueryattributesfile ntqueryattributesfile ntqueryattributesfile',)","('ntqueryvaluekey ntclose ldrgetdllhandle',)","('ntqueryvaluekey ntclose ldrloaddll',)","('ntqueryvaluekey ntclose ntclose',)","('ntqueryvaluekey ntclose ntopenkey',)","('ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey',)","('ntreadfile ntreadfile ntreadfile',)","('ntreadfile setfilepointer setfilepointer',)","('regclosekey findfirstfileexw regopenkeyexw',)","('regclosekey ldrgetdllhandle ldrgetprocedureaddress',)","('regclosekey regopenkeyexw regqueryvalueexw',)","('regenumkeyexw regenumkeyexw regenumkeyexw',)","('regopenkeyexw regopenkeyexw regclosekey',)","('regopenkeyexw regopenkeyexw regopenkeyexw',)","('regopenkeyexw regqueryinfokeyw regclosekey',)","('regopenkeyexw regqueryvalueexw regclosekey',)","('regopenkeyexw regqueryvalueexw regqueryvalueexw',)","('regqueryvalueexw regclosekey regopenkeyexw',)","('regqueryvalueexw regqueryvalueexw regclosekey',)","('regqueryvalueexw regqueryvalueexw regqueryvalueexw',)","('searchpathw searchpathw searchpathw',)","('setfilepointer ntreadfile setfilepointer',)","('setfilepointer setfilepointer ntreadfile',)","('sizeofresource loadresource findresourcew',)","('timegettime timegettime timegettime',)","('writeconsolea writeconsolea writeconsolea',)",command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent_count,children_count,LABEL
Ransom.Cerber-49f71c197947bf67c08d25774a1790a3851d7769acbe968be20253725a95402b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058815843924040205,0.05768698805546451,0.0,0.0,0.0,0.0,0.03071067245826625,0.0,0.0,0.0,0.0,0.0,0.0,0.20584147831808283,0.0,0.04725840436614777,0.0,0.0,0.0,0.04608241099088442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867951064684974,0.0,0.0,0.0,0.0,0.0,0.05768698805546451,0.0,0.0,0.0541520297641365,0.0,0.0,0.0,0.057088301115549266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1227543995674614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058880617761711385,0.21906225141346122,0.0,0.3353436931669155,0.0,0.0,0.06086472619469931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,214,0,62,0,0,0,20,1,394,15,25,112,53,0,44,76,16,4,316,905,11,0,0,0,2,1,1.0
Ransom.Cerber-4a6ef50650442729948e52b4f4e3b78f95d6fb27703ed05510ec80a5815f1cf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017580356753065327,0.0,0.0,0.0,0.0,0.0,0.02672081057685831,0.9950441088623068,0.05466963994368283,0.0,0.0,0.0,0.04303163093429307,0.0,0.0,0.0,0.0,0.03305443397349051,0.0,0.0,0.0,0.0,0.038219961536174143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03099938640060234,0.0,0.0,0.0,0.0,0.022568494459825866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,2,217,0,89,0,0,0,28,1,397,17,19,103,45,2,46,77,16,4,397,1025,28,0,0,1,2,7,1.0
Ransom.Cerber-4b557f9725d020de3366f4497d16340f29c60d479eb8f85513b3b46b4bd60b0f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428228291800801,0.06304850937203707,0.0,0.0,0.0,0.0,0.0,0.06471080167612864,0.0,0.0,0.0,0.0,0.0,0.9498848004639513,0.0,0.05165067636607766,0.0,0.07352045018888709,0.04107867359809234,0.05036538427784354,0.0,0.06365601635315868,0.06019934107288504,0.09466285204760515,0.0,0.0,0.060373440568989134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06304850937203707,0.0,0.0,0.0,0.05149959584062693,0.06265338388733842,0.0,0.0,0.0,0.0,0.0,0.04966591955797206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015938848092149,0.0,0.0,0.0,0.0,0.14171648471426532,0.0,0.09705907385701491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,214,0,53,0,0,0,20,1,397,15,26,114,55,0,45,74,16,4,613,868,11,0,0,0,2,1,1.0
Ransom.Cerber-4b91bc40698fa3534cd189ec2059f948b9f6f6dcaeb7fe9f42a05002d414c522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428228291800801,0.06304850937203707,0.0,0.0,0.0,0.0,0.0,0.06471080167612864,0.0,0.0,0.0,0.0,0.0,0.9498848004639513,0.0,0.05165067636607766,0.0,0.07352045018888709,0.04107867359809234,0.05036538427784354,0.0,0.06365601635315868,0.06019934107288504,0.09466285204760515,0.0,0.0,0.060373440568989134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06304850937203707,0.0,0.0,0.0,0.05149959584062693,0.06265338388733842,0.0,0.0,0.0,0.0,0.0,0.04966591955797206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015938848092149,0.0,0.0,0.0,0.0,0.14171648471426532,0.0,0.09705907385701491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,214,0,55,0,0,0,20,1,397,15,26,115,56,0,45,76,16,4,649,888,11,0,0,0,2,1,1.0
Ransom.Cerber-4c1a63d7fc137f52f0dea61fcf51264ad1fd9d478009e36dbd2f9db46e84ae03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098519872077507,0.10774359171155881,0.0,0.0,0.0,0.0,0.1147183538634208,0.0,0.0,0.105648984994878,0.08469829092348109,0.0,0.0,0.12815195098464577,0.0891849236727191,0.0,0.0,0.0,0.07019934143230089,0.0,0.0,0.0,0.10287464827421401,0.10784622594944769,0.09138198095664427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10774359171155881,0.0,0.0,0.0,0.08800765446841402,0.10706836180807304,0.0,0.0,0.07363390202976206,0.0,0.0,0.0848740852421579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999258830657635,0.08839565149236148,0.0,0.10901674906842444,0.0,0.0915952782792019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08680689007795907,0.0,0.0,0.8856628046525095,0.0,0.08072642911482382,0.0,0.08293212107398606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,9,214,0,39,0,0,0,26,3,303,15,28,109,61,1,51,39,5,4,729,2646,4,0,0,1,2,2,1.0
Ransom.Cerber-4d2044d8d7ea5c1444dc487536a26beb3139d33edbb2b8db9207a59c889fc375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040893337342978855,0.0,0.03951429329118552,0.0,0.0,0.0,0.040893337342978855,0.0,0.0,0.04026712510830627,0.0,0.016281306893837937,0.0,0.0,0.0,0.095772334608833,0.0535116482967103,0.0,0.14589818330597826,0.04146115320551701,0.0,0.061656874502518125,0.06965877921126175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032348965861477175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03429983555769034,0.03369117798761366,0.0,0.0,0.0,0.03491068589042823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16150932459921746,0.42195264536196214,0.0,0.03076812541900921,0.03939925101477526,0.06321760866789776,0.039984750290185646,0.8559860988228667,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,9,215,0,40,0,0,0,27,3,387,15,28,118,69,0,52,64,15,4,802,2850,11,0,0,1,2,2,1.0
Ransom.Cerber-4d2f6e046f64e2595c775fde2a8fef77bbd06e2e041c40ed0913c394af104bb9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05482106400554113,0.05376888017724917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4476749615693784,0.0,0.04404860727497602,0.0,0.0,0.0350326169569327,0.04295248752570122,0.0,0.0,0.0513390592281457,0.05382009926092241,0.0,0.0,0.05148753434735435,0.0,0.8712304604536044,0.0,0.0,0.0,0.0,0.0,0.05376888017724917,0.0,0.0,0.0,0.043919763139706434,0.10686382039768275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04332052790347704,0.0,0.0,0.0,0.0,0.04028610542177147,0.0,0.04138684454487046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,214,0,58,0,0,0,20,1,389,13,20,107,47,0,39,76,16,4,593,858,12,0,0,1,2,1,1.0
Ransom.Cerber-4d4e46ca933b4a868310aa360948adaa74014a5755b25fd82b3e691f55e0a1ec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05618975147784626,0.055111298352333075,0.0,0.0,0.0,0.0,0.029339459200417795,0.0,0.0,0.0,0.0,0.0,0.0,0.19665077875041811,0.0,0.0451483447215833,0.0,0.0,0.0,0.044024858751017595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929819940720134,0.0,0.0,0.0,0.0,0.0,0.055111298352333075,0.0,0.0,0.05173417384603851,0.0,0.0,0.0,0.05453934242817231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1172734886439097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05625163320219439,0.15696093914333045,0.0,0.3203707967371413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,214,0,62,0,0,0,20,1,396,15,25,114,54,0,44,74,17,4,318,887,11,0,0,0,2,1,1.0
Ransom.Cerber-4d86b8a962bad2640be3fd26036ee0baa6b61d699f329c2814ddd38bd8c07ed5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04095476127207932,0.0,0.03957364582407409,0.0,0.0,0.0,0.04095476127207932,0.0,0.0,0.04032760843391473,0.0,0.016305762267385032,0.0,0.0,0.0,0.09591618965889799,0.05359202558808806,0.0,0.14611732999953642,0.04152343002370769,0.0,0.06174948634919219,0.06976341033685589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323975556982245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034351355702641646,0.033741783897096304,0.0,0.0,0.0,0.03496312356449227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16175192004257882,0.4225864402795813,0.0,0.030814340750823302,0.03945843074815445,0.03165628240941322,0.04004480947406504,0.8572718346630134,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,10,214,0,28,0,0,0,25,3,276,14,25,103,54,0,47,39,5,4,696,2611,5,0,0,1,2,2,1.0
Ransom.Cerber-4e3749a67d9d984b49c0f8c2ecb6b69ec9fabf104b2770204ed3869cf801e4bb,0.0,0.39562290068074213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4594938701201081,0.10659201939540781,0.10549354433000412,0.0,0.0,0.08390083497694982,0.10286840895082483,0.0,0.0,0.0,0.12889563095114753,0.0,0.0,0.12330928996706157,0.0,0.0,0.3973920028032734,0.0,0.0,0.0,0.0,0.0,0.0,0.27303273050886473,0.0,0.21036994204236958,0.12796594344086082,0.09852557669694155,0.0,0.17601150486193287,0.0,0.0,0.0,0.4120297634639722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13029461654044516,0.0,0.0,0.0,0.0,0.0,0.08050373862508375,0.0,0.12225155313892924,0.0,0.0,0.0,0.0,0.13586653584845662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,2,214,0,68,0,0,0,28,1,268,17,23,90,43,2,50,36,5,4,176,569,20,0,0,1,2,5,1.0
Ransom.Cerber-4f3ca65a95c5cad61b7a6085872df37df38d990b30acffd7a58082c22bb8dc83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040893337342978855,0.0,0.03951429329118552,0.0,0.0,0.0,0.040893337342978855,0.0,0.0,0.04026712510830627,0.0,0.016281306893837937,0.0,0.0,0.0,0.095772334608833,0.0535116482967103,0.0,0.14589818330597826,0.04146115320551701,0.0,0.061656874502518125,0.06965877921126175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032348965861477175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03429983555769034,0.03369117798761366,0.0,0.0,0.0,0.03491068589042823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16150932459921746,0.42195264536196214,0.0,0.03076812541900921,0.03939925101477526,0.06321760866789776,0.039984750290185646,0.8559860988228667,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,9,217,0,79,0,0,0,33,3,300,19,23,110,55,2,53,44,6,4,567,2792,20,0,0,1,2,7,1.0
Ransom.Cerber-4fcee370b220e1cd482ed281322b844c58b71016ffcd4e8b7767ac355d96620f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040893337342978855,0.0,0.03951429329118552,0.0,0.0,0.0,0.040893337342978855,0.0,0.0,0.04026712510830627,0.0,0.016281306893837937,0.0,0.0,0.0,0.095772334608833,0.0535116482967103,0.0,0.14589818330597826,0.04146115320551701,0.0,0.061656874502518125,0.06965877921126175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032348965861477175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03429983555769034,0.03369117798761366,0.0,0.0,0.0,0.03491068589042823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16150932459921746,0.42195264536196214,0.0,0.03076812541900921,0.03939925101477526,0.06321760866789776,0.039984750290185646,0.8559860988228667,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,9,115,0,46,0,0,0,31,3,322,15,26,140,68,0,55,74,15,4,798,2880,12,0,0,1,2,2,1.0
Ransom.Cerber-508806ce12d1c0d9384e4dc793951b525eb45a870eb4b774ae7de2abe9bbbc71,0.0,0.0,0.0,0.0,0.0,0.0,0.04978842438067326,0.0,0.0,0.0,0.0,0.0,0.0,0.054823335249145774,0.0,0.0,0.0,0.04047689530008412,0.0,0.04166365839329734,0.18372955508133976,0.0852420699045264,0.042181807471422576,0.0,0.0,0.0670958377627041,0.0,0.0,0.0,0.0,0.07730876884296398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04205842380860128,0.05116744179374498,0.7485173783769199,0.0,0.0703785568870091,0.0,0.0,0.0,0.6040867647983283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047804806170837155,0.0,0.0,0.0,0.0,0.03218958302121609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,214,0,37,0,0,0,20,1,382,14,28,100,53,0,47,62,15,4,552,797,11,0,0,1,2,2,1.0
Ransom.Cerber-5162b1fa6e9a98024552244cf12cd9c991b69f39c91c339740a30d25f928a0a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07568924149496775,0.07423653353824804,0.07392536807066867,0.0,0.0,0.0,0.03952111113407782,0.0,0.07392536807066867,0.0,0.0,0.07279332620403743,0.0,0.7652503747076427,0.0,0.06081614310177677,0.0,0.0,0.0,0.05930277458339344,0.0,0.0,0.07088177733381475,0.03715362483507567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07423653353824804,0.0,0.0,0.06968744788485656,0.0,0.0,0.0,0.07346609215116787,0.0,0.0,0.0,0.05847918911479566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06200589467910033,0.060905587445197286,0.0,0.0,0.0,0.063110165903163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753984659576966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059810913152731626,0.0,0.0,0.0,0.0,0.05562140789263019,0.0,0.057141154194941604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,214,0,46,0,0,0,20,1,395,15,27,115,55,0,45,76,17,4,647,891,12,0,0,1,2,1,1.0
Ransom.Cerber-5174f077897dfb0c9e5caeadb10408d0a9617229767645d64775996d4dd11da0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09900010245945733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16403387569317993,0.0,0.0,0.9764946160509952,0.0,0.0,0.0,0.0,0.0,0.09874275751421346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,36,40,2,1,0,0,2,1,1.0
Ransom.Cerber-51ffbca8efdb0873c1a31b8de0d3272109aebbf1337e3d9aa136b42505ddaf33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098519872077507,0.10774359171155881,0.0,0.0,0.0,0.0,0.1147183538634208,0.0,0.0,0.105648984994878,0.08469829092348109,0.0,0.0,0.12815195098464577,0.0891849236727191,0.0,0.0,0.0,0.07019934143230089,0.0,0.0,0.0,0.10287464827421401,0.10784622594944769,0.09138198095664427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10774359171155881,0.0,0.0,0.0,0.08800765446841402,0.10706836180807304,0.0,0.0,0.07363390202976206,0.0,0.0,0.0848740852421579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999258830657635,0.08839565149236148,0.0,0.10901674906842444,0.0,0.0915952782792019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08680689007795907,0.0,0.0,0.8856628046525095,0.0,0.08072642911482382,0.0,0.08293212107398606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,9,215,0,49,0,0,0,26,3,384,15,27,114,67,1,50,68,15,4,773,2834,10,0,0,1,2,2,1.0
Ransom.Cerber-52726e60b7d2fa28aab3a7ac849354cc3910eef5f8c39ad47bc04402bb2c7073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14005709379984374,0.0,0.07748882888576902,0.0,0.0,0.0,0.0,0.0,0.0,0.6347940379475977,0.1204835156176225,0.11924188290957534,0.14648548948278975,0.0,0.09483512573092692,0.0,0.0,0.0,0.0,0.14569382260352354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1366358022251896,0.11889309509897573,0.1446429745165798,0.33409746600258045,0.0,0.09947501236582981,0.0,0.11727093398437562,0.11465982986464088,0.15524237406268554,0.0,0.0,0.0,0.0,0.15486627126098648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12441909278029818,0.1819906125229136,0.0,0.27636772425248474,0.0,0.0,0.0,0.14648548948278975,0.3071464071449054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,214,0,58,0,0,0,20,1,396,14,28,107,57,0,47,68,15,4,258,868,12,0,0,0,2,2,1.0
