,API1,API2,API3,API4,API5,API6,API7,API8,API9,API10,API11,API12,API13,API14,API15,API16,API17,API18,API19,API20,API21,API22,API23,API24,API25,API26,API27,API28,API29,API30,API31,API32,API33,API34,API35,API36,API37,API38,API39,API40,API41,API42,API43,API44,API45,API46,API47,API48,API49,API50,API51,API52,API53,API54,API55,API56,API57,API58,API59,API60,API61,API62,API63,API64,API65,API66,API67,API68,API69,API70,API71,API72,API73,API74,API75,API76,API77,API78,API79,API80,API81,API82,API83,API84,API85,API86,API87,API88,API89,API90,API91,API92,API93,API94,API95,API96,API97,API98,API99,API100,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
report157.json,GetCursorPos,SetErrorMode,SetErrorMode,FindResourceA,FindResourceA,SetWindowsHookExA,FindResourceA,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceA,FindResourceA,LoadResource,SetWindowsHookExA,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetDllHandle,LdrGetProcedureAddress,NtOpenProcess,NtClose,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,NtClose,NtOpenKey,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,11,0,0,0,13,2,0,54,21,1,0,0,0,2,0,0
report158.json,GetCursorPos,NtCreateMutant,SetErrorMode,SetErrorMode,FindResourceA,FindResourceA,SetWindowsHookExA,FindResourceA,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceA,FindResourceA,LoadResource,SetWindowsHookExA,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetDllHandle,LdrGetProcedureAddress,NtOpenProcess,NtClose,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,NtClose,NtOpenKey,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,2,0,0
report159.json,PRF,PRF,PRF,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetCursorPos,NtAllocateVirtualMemory,SetErrorMode,SetErrorMode,FindResourceA,SetWindowsHookExA,NtCreateMutant,RegOpenKeyExA,RegCreateKeyExA,RegCreateKeyExA,RegCloseKey,RegCloseKey,RegCreateKeyExA,RegCloseKey,RegQueryValueExA,RegCloseKey,RegOpenKeyExA,RegCreateKeyExA,RegCreateKeyExA,RegCloseKey,RegCloseKey,RegCreateKeyExA,RegCloseKey,RegQueryValueExA,RegCloseKey,RegOpenKeyExA,RegCreateKeyExA,RegCreateKeyExA,RegCloseKey,RegCloseKey,RegCreateKeyExA,RegCloseKey,RegQueryValueExA,RegCloseKey,RegOpenKeyExA,RegCreateKeyExA,RegCreateKeyExA,RegCloseKey,RegCloseKey,RegCreateKeyExA,RegCloseKey,RegQueryValueExA,RegCloseKey,RegOpenKeyExA,RegCreateKeyExA,RegCreateKeyExA,RegCloseKey,RegCloseKey,RegCreateKeyExA,RegCloseKey,RegQueryValueExA,RegCloseKey,FindResourceA,NtAllocateVirtualMemory,FindResourceA,FindResourceA,FindResourceA,FindResourceExW,FindResourceExW,FindResourceA,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceA,FindResourceExA,LoadResource,SetWindowsHookExA,LdrGetDllHandle,FindResourceExW,LoadResource,FindResourceExW,LoadResource,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,IsDebuggerPresent,GetSystemMetrics,NtMapViewOfSection,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,0,0,0,5,0,0,11,0,0,0,2,0,6,2,0,3,2,0,2,0,1,0,57,77,5,0,1,0,2,0,0
report16.json,NtClose,NtOpenKey,NtOpenKey,NtOpenKey,NtQueryValueKey,NtQueryValueKey,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,FindFirstFileExW,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,NtClose,GetTimeZoneInformation,NtClose,FindFirstFileExW,NtClose,NtCreateFile,FindFirstFileExW,FindResourceExW,LoadResource,FindResourceExW,LoadResource,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,IsDebuggerPresent,GetSystemMetrics,NtMapViewOfSection,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,NtClose,NtClose,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,FindResourceExW,LdrGetDllHandle,FindResourceExW,LoadResource,FindResourceExW,LoadResource,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtQueryKey,NtClose,NtOpenKeyEx,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtQueryAttributesFile,MessageBoxTimeoutW,LdrGetDllHandle,LdrGetDllHandle,NtTerminateProcess,NtTerminateProcess,NtClose,CoUninitialize,NtClose,LdrUnloadDll,NtClose,LdrUnloadDll,NtUnmapViewOfSection,NtClose,NtFreeVirtualMemory,NtFreeVirtualMemory,NtUnmapViewOfSection,NtClose,NtClose,NtAllocateVirtualMemory,NtUnmapViewOfSection,NtUnmapViewOfSection,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0
report161.json,GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,SetUnhandledExceptionFilter,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,RegOpenKeyExW,GetTempPathW,NtOpenFile,NtQueryInformationFile,NtClose,NtCreateFile,GetFileType,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,NtAllocateVirtualMemory,NtWriteFile,NtClose,NtClose,SHGetFolderPathW,SHGetFolderPathW,RegCreateKeyExW,RegCloseKey,RegOpenKeyExW,RegSetValueExW,RegCloseKey,NtQuerySystemInformation,NtQuerySystemInformation,NtQuerySystemInformation,NtQuerySystemInformation,NtQuerySystemInformation,NtQuerySystemInformation,NtQuerySystemInformation,NtQuerySystemInformation,NtOpenProcess,NtOpenProcess,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,NtClose,NtOpenProcess,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,ReadProcessMemory,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,10,14,1,0,0,0,2,0,0
report163.json,PRF,PRF,PRF,GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,SetUnhandledExceptionFilter,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetCursorPos,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,SetErrorMode,SetErrorMode,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,CreateActCtxW,CreateActCtxW,CreateActCtxW,FindResourceA,SetWindowsHookExA,LdrGetDllHandle,LdrGetProcedureAddress,RegOpenKeyExA,RegOpenKeyExA,RegOpenKeyExA,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,FindResourceExW,LoadResource,0,0,0,0,0,0,11,0,0,0,0,0,1,3,0,11,0,0,0,13,2,0,57,22,0,0,1,0,2,0,0
report164.json,PRF,PRF,PRF,GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,SetUnhandledExceptionFilter,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetCursorPos,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,SetErrorMode,SetErrorMode,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,CreateActCtxW,CreateActCtxW,CreateActCtxW,FindResourceA,SetWindowsHookExA,LdrGetDllHandle,LdrGetProcedureAddress,RegOpenKeyExA,RegOpenKeyExA,RegOpenKeyExA,FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceA,0,0,0,0,0,0,12,0,0,0,0,0,1,1,0,11,0,0,0,11,2,0,57,22,0,0,1,0,2,0,0
report165.json,PRF,PRF,PRF,GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,NtAllocateVirtualMemory,GetSystemTimeAsFileTime,NtAllocateVirtualMemory,SetUnhandledExceptionFilter,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemDirectoryW,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,NtClose,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,NtClose,NtOpenKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtClose,NtOpenKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,GetSystemMetrics,GetSystemMetrics,GetCursorPos,SetErrorMode,SetErrorMode,CreateActCtxW,CreateActCtxW,CreateActCtxW,FindResourceW,FindResourceW,SetWindowsHookExA,RegOpenKeyExA,RegOpenKeyExA,RegOpenKeyExA,LdrLoadDll,LdrGetProcedureAddress,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtClose,LdrLoadDll,LdrLoadDll,LdrLoadDll,LdrLoadDll,LdrLoadDll,LdrLoadDll,LdrLoadDll,NtOpenMutant,NtCreateMutant,FindResourceExW,0,0,0,0,1,0,13,0,0,0,2,0,1,2,0,13,1,0,1,13,3,0,58,28,0,0,1,0,2,0,0
report166.json,PRF,PRF,PRF,GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,NtAllocateVirtualMemory,GetSystemTimeAsFileTime,NtAllocateVirtualMemory,SetUnhandledExceptionFilter,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,GetSystemMetrics,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemDirectoryW,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,NtClose,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,NtClose,NtOpenKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtClose,NtOpenKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,GetSystemMetrics,GetSystemMetrics,GetCursorPos,SetErrorMode,SetErrorMode,CreateActCtxW,CreateActCtxW,CreateActCtxW,FindResourceW,FindResourceW,SetWindowsHookExA,RegOpenKeyExA,RegOpenKeyExA,RegOpenKeyExA,LdrLoadDll,LdrGetProcedureAddress,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtClose,LdrLoadDll,LdrLoadDll,LdrLoadDll,LdrLoadDll,LdrLoadDll,LdrLoadDll,LdrLoadDll,UuidCreate,LdrGetDllHandle,LdrGetProcedureAddress,0,0,0,0,0,0,15,0,0,0,0,0,1,2,0,11,0,0,0,13,3,0,60,26,0,0,1,0,2,0,0
report167.json,PRF,PRF,PRF,GetSystemTimeAsFileTime,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,SetUnhandledExceptionFilter,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,GetSystemInfo,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,NtOpenKeyEx,NtQueryValueKey,NtClose,NtOpenKeyEx,NtQueryValueKey,NtClose,GetSystemInfo,LdrGetDllHandle,LdrGetProcedureAddress,NtOpenKeyEx,NtOpenDirectoryObject,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,0,0,0,29,0,0,0,0,0,1,11,0,11,1,0,0,25,4,0,22,126,8,0,1,0,2,0,0
report169.json,NtCreateMutant,GetSystemTimeAsFileTime,NtOpenKey,NtOpenKeyEx,LdrLoadDll,LdrGetProcedureAddress,RegOpenKeyExW,LdrGetProcedureAddress,RegQueryInfoKeyW,LdrGetProcedureAddress,RegEnumKeyExW,RegEnumKeyExW,RegEnumKeyExW,RegEnumKeyExW,RegEnumKeyExW,RegEnumKeyExW,RegOpenKeyExW,RegQueryInfoKeyW,LdrGetProcedureAddress,RegEnumValueW,LdrGetProcedureAddress,RegCloseKey,GetFileAttributesW,RegOpenKeyExW,LdrGetProcedureAddress,RegQueryValueExW,LdrGetProcedureAddress,RegQueryValueExW,RegCloseKey,FindFirstFileExW,NtClose,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,FindFirstFileExW,NtClose,RegOpenKeyExW,RegQueryValueExW,RegQueryValueExW,RegCloseKey,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetProcedureAddress,LdrUnloadDll,LdrGetDllHandle,NtCreateMutant,GetSystemInfo,GlobalMemoryStatus,LdrGetProcedureAddress,LdrGetProcedureAddress,RegOpenKeyExW,LdrGetProcedureAddress,RegQueryValueExW,LdrGetProcedureAddress,RegCloseKey,LdrLoadDll,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,0,32,0,55,0,0,0,0,0,107,22,0,28,15,0,0,0,2,0,97,78,1,0,0,0,2,0,0
